data_source,sample_name,isolate_name,fraction,CIP,CLI,CXM,ERY,GEN,LEV,MET,MOX,OXA,PEN,TET,run_accession
patric,SAMN02404092,1422509.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342128
patric,SAMN02404092,1422509.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346368
patric,SAMN02404093,1422510.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326979
patric,SAMN02404093,1422510.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344696
patric,SAMN02404093,1422510.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344759
patric,SAMN02404093,1422510.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346405
patric,SAMN02404094,1422511.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328323
patric,SAMN02404094,1422511.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342147
patric,SAMN02404094,1422511.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342368
patric,SAMN02404094,1422511.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344777
patric,SAMN02404095,1422512.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1303421
patric,SAMN02404096,1422513.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330273
patric,SAMN02404096,1422513.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330275
patric,SAMN02404096,1422513.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330420
patric,SAMN02404096,1422513.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330423
patric,SAMN02404097,1422514.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330246
patric,SAMN02404097,1422514.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330405
patric,SAMN02404097,1422514.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330411
patric,SAMN02404097,1422514.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330419
patric,SAMN02404098,1422515.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1303582
patric,SAMN02404099,1422516.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328287
patric,SAMN02404099,1422516.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328292
patric,SAMN02404099,1422516.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342383
patric,SAMN02404099,1422516.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346395
patric,SAMN02404100,1422517.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328276
patric,SAMN02404100,1422517.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342171
patric,SAMN02404100,1422517.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342389
patric,SAMN02404100,1422517.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346403
patric,SAMN02404101,1422518.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326954
patric,SAMN02404101,1422518.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1340409
patric,SAMN02404101,1422518.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342184
patric,SAMN02404101,1422518.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346359
patric,SAMN02404102,1422519.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329222
patric,SAMN02404102,1422519.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329298
patric,SAMN02404102,1422519.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344707
patric,SAMN02404102,1422519.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344782
patric,SAMN02404103,1422520.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328174
patric,SAMN02404103,1422520.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342178
patric,SAMN02404103,1422520.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342284
patric,SAMN02404103,1422520.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346237
patric,SAMN02404104,1422521.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329279
patric,SAMN02404104,1422521.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342179
patric,SAMN02404104,1422521.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346337
patric,SAMN02404104,1422521.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346358
patric,SAMN02404105,1422522.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326939
patric,SAMN02404105,1422522.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342319
patric,SAMN02404105,1422522.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342335
patric,SAMN02404105,1422522.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1347543
patric,SAMN02404106,1422523.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328176
patric,SAMN02404106,1422523.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328187
patric,SAMN02404106,1422523.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342326
patric,SAMN02404106,1422523.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346335
patric,SAMN02404107,1422524.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329240
patric,SAMN02404107,1422524.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344786
patric,SAMN02404107,1422524.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344804
patric,SAMN02404107,1422524.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346355
patric,SAMN02404108,1422525.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328315
patric,SAMN02404108,1422525.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342174
patric,SAMN02404108,1422525.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342358
patric,SAMN02404108,1422525.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344698
patric,SAMN02404109,1422526.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326940
patric,SAMN02404109,1422526.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326961
patric,SAMN02404109,1422526.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1340398
patric,SAMN02404109,1422526.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342143
patric,SAMN02404110,1422527.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329229
patric,SAMN02404110,1422527.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342157
patric,SAMN02404110,1422527.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344788
patric,SAMN02404110,1422527.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346413
patric,SAMN02404111,1422528.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328310
patric,SAMN02404111,1422528.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328317
patric,SAMN02404111,1422528.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342121
patric,SAMN02404111,1422528.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346396
patric,SAMN02404112,1422529.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329258
patric,SAMN02404112,1422529.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329284
patric,SAMN02404112,1422529.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329304
patric,SAMN02404112,1422529.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342194
patric,SAMN02404113,1422530.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326936
patric,SAMN02404113,1422530.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326944
patric,SAMN02404113,1422530.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344708
patric,SAMN02404113,1422530.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344784
patric,SAMN02404114,1422531.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326183
patric,SAMN02404114,1422531.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342129
patric,SAMN02404114,1422531.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344800
patric,SAMN02404114,1422531.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346363
patric,SAMN02404115,1422532.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326989
patric,SAMN02404115,1422532.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1340414
patric,SAMN02404115,1422532.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344783
patric,SAMN02404115,1422532.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346231
patric,SAMN02404116,1422533.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326997
patric,SAMN02404116,1422533.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342134
patric,SAMN02404116,1422533.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344760
patric,SAMN02404116,1422533.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344805
patric,SAMN02404117,1422534.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328184
patric,SAMN02404117,1422534.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342125
patric,SAMN02404117,1422534.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342154
patric,SAMN02404117,1422534.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342376
patric,SAMN02404118,1422535.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326247
patric,SAMN02404118,1422535.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1340404
patric,SAMN02404118,1422535.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1340412
patric,SAMN02404118,1422535.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346350
patric,SAMN02404119,1422536.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329238
patric,SAMN02404119,1422536.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342322
patric,SAMN02404119,1422536.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342345
patric,SAMN02404119,1422536.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346354
patric,SAMN02404120,1422537.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326975
patric,SAMN02404120,1422537.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342126
patric,SAMN02404120,1422537.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342172
patric,SAMN02404120,1422537.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342371
patric,SAMN02404121,1422538.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328318
patric,SAMN02404121,1422538.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344802
patric,SAMN02404121,1422538.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346229
patric,SAMN02404121,1422538.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346408
patric,SAMN02404122,1422539.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328274
patric,SAMN02404122,1422539.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342192
patric,SAMN02404122,1422539.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344703
patric,SAMN02404122,1422539.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346406
patric,SAMN02404123,1422540.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1303575
patric,SAMN02404124,1422541.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326982
patric,SAMN02404124,1422541.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342195
patric,SAMN02404124,1422541.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342384
patric,SAMN02404124,1422541.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344773
patric,SAMN02404125,1422542.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329271
patric,SAMN02404125,1422542.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342282
patric,SAMN02404125,1422542.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346370
patric,SAMN02404125,1422542.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346404
patric,SAMN02404126,1422543.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329245
patric,SAMN02404126,1422543.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329295
patric,SAMN02404126,1422543.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342186
patric,SAMN02404126,1422543.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342285
patric,SAMN02404127,1422544.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328305
patric,SAMN02404127,1422544.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344688
patric,SAMN02404127,1422544.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344761
patric,SAMN02404127,1422544.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344791
patric,SAMN02404128,1422545.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329244
patric,SAMN02404128,1422545.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342320
patric,SAMN02404128,1422545.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342353
patric,SAMN02404128,1422545.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344689
patric,SAMN02404129,1422546.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330213
patric,SAMN02404129,1422546.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330264
patric,SAMN02404129,1422546.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342177
patric,SAMN02404129,1422546.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342337
patric,SAMN02404130,1422547.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326976
patric,SAMN02404130,1422547.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1340396
patric,SAMN02404130,1422547.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342372
patric,SAMN02404130,1422547.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344699
patric,SAMN02404131,1422548.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326967
patric,SAMN02404131,1422548.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342185
patric,SAMN02404131,1422548.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342379
patric,SAMN02404131,1422548.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344702
patric,SAMN02404132,1422549.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329283
patric,SAMN02404132,1422549.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342187
patric,SAMN02404132,1422549.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342330
patric,SAMN02404132,1422549.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1347544
patric,SAMN02404133,1422550.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328194
patric,SAMN02404133,1422550.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328289
patric,SAMN02404133,1422550.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346334
patric,SAMN02404133,1422550.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346338
patric,SAMN02404134,1422551.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328333
patric,SAMN02404134,1422551.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344683
patric,SAMN02404134,1422551.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344686
patric,SAMN02404134,1422551.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346364
patric,SAMN02404135,1422552.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326964
patric,SAMN02404135,1422552.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326998
patric,SAMN02404135,1422552.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346230
patric,SAMN02404135,1422552.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346332
patric,SAMN02404136,1422553.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329264
patric,SAMN02404136,1422553.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342325
patric,SAMN02404136,1422553.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342380
patric,SAMN02404136,1422553.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342381
patric,SAMN02404137,1422554.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1328316
patric,SAMN02404137,1422554.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342122
patric,SAMN02404137,1422554.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342349
patric,SAMN02404137,1422554.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344687
patric,SAMN02404138,1422555.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329280
patric,SAMN02404138,1422555.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342148
patric,SAMN02404138,1422555.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342155
patric,SAMN02404138,1422555.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346365
patric,SAMN02404139,1422556.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326203
patric,SAMN02404139,1422556.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342137
patric,SAMN02404139,1422556.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342339
patric,SAMN02404139,1422556.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346361
patric,SAMN02404140,1422557.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202677
patric,SAMN02404140,1422557.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202693
patric,SAMN02404140,1422557.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202742
patric,SAMN02404140,1422557.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202749
patric,SAMN02404141,1422558.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202653
patric,SAMN02404141,1422558.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202678
patric,SAMN02404141,1422558.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202679
patric,SAMN02404141,1422558.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202743
patric,SAMN02404142,1422559.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202694
patric,SAMN02404142,1422559.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202711
patric,SAMN02404142,1422559.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202715
patric,SAMN02404142,1422559.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202752
patric,SAMN02404143,1422560.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202660
patric,SAMN02404143,1422560.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202695
patric,SAMN02404143,1422560.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202703
patric,SAMN02404143,1422560.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202736
patric,SAMN02404144,1422561.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202712
patric,SAMN02404144,1422561.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202731
patric,SAMN02404144,1422561.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202737
patric,SAMN02404144,1422561.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202751
patric,SAMN02404145,1422562.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202666
patric,SAMN02404145,1422562.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202686
patric,SAMN02404145,1422562.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202722
patric,SAMN02404145,1422562.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202744
patric,SAMN02404146,1422563.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202673
patric,SAMN02404146,1422563.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202687
patric,SAMN02404146,1422563.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202700
patric,SAMN02404146,1422563.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202745
patric,SAMN02404147,1422564.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202661
patric,SAMN02404147,1422564.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202667
patric,SAMN02404147,1422564.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202674
patric,SAMN02404147,1422564.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202701
patric,SAMN02404148,1422565.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202723
patric,SAMN02404148,1422565.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202724
patric,SAMN02404148,1422565.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202738
patric,SAMN02404148,1422565.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202746
patric,SAMN02404149,1422566.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202654
patric,SAMN02404149,1422566.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202655
patric,SAMN02404149,1422566.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202704
patric,SAMN02404149,1422566.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202732
patric,SAMN02404150,1422567.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202668
patric,SAMN02404150,1422567.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202705
patric,SAMN02404150,1422567.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202716
patric,SAMN02404150,1422567.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1202717
patric,SAMN02404151,1422568.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1326949
patric,SAMN02404151,1422568.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342168
patric,SAMN02404151,1422568.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342365
patric,SAMN02404151,1422568.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344779
patric,SAMN02404152,1422569.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329234
patric,SAMN02404152,1422569.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329268
patric,SAMN02404152,1422569.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344803
patric,SAMN02404152,1422569.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346400
patric,SAMN02404153,1422570.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330278
patric,SAMN02404153,1422570.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330356
patric,SAMN02404153,1422570.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330413
patric,SAMN02404153,1422570.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330416
patric,SAMN02404154,1422571.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1329288
patric,SAMN02404154,1422571.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1342123
patric,SAMN02404154,1422571.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1344780
