PATRIC ID,Run Accession,Genome Name,Publication,Ampicillin,Amoxicillin-Clavulanate,Ceftriaxone,Chloramphenicol,Sulfisoxazole,Cefoxitin,Gentamycin,Kanamycin,Streptomycin,Tetracycline,Ceftiofur
590.13737,SRR3151800,Salmonella enterica SRR3151800,30333126,<=1,<=1,<=0.25,8,64,4,<=0.25,,,<=4,1
590.12608,SRR3156381,Salmonella enterica SRR3156381,30333126,<=1,<=1,<=0.25,4,>256,4,<=0.25,,>64,>32,1
590.12609,SRR3156382,Salmonella enterica SRR3156382,30333126,16,2,<=0.25,>32,>256,2,8,,>64,>32,1
590.12612,SRR3156383,Salmonella enterica SRR3156383,30333126,>32,8,<=0.25,8,64,2,>16,,64,>32,1
590.12616,SRR3156384,Salmonella enterica SRR3156384,30333126,>32,>32,16,>32,>256,>32,1,,>64,>32,8
590.12617,SRR3156388,Salmonella enterica SRR3156388,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,16,>32,1
590.12607,SRR3156389,Salmonella enterica SRR3156389,30333126,>32,4,<=0.25,4,>256,2,<=0.25,,>64,>32,1
590.12611,SRR3156390,Salmonella enterica SRR3156390,30333126,<=1,<=1,<=0.25,4,32,2,2,,32,<=4,0.5
590.12618,SRR3156391,Salmonella enterica SRR3156391,30333126,>32,>32,16,>32,>256,>32,0.5,,>64,>32,>8
590.13774,SRR3173522,Salmonella enterica SRR3173522,30333126,<=1,2,<=0.25,8,64,2,1,,,<=4,0.5
590.13837,SRR3173523,Salmonella enterica SRR3173523,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,,<=4,1
590.13853,SRR3173524,Salmonella enterica SRR3173524,30333126,2,2,<=0.25,8,>256,8,16,,,<=4,2
590.13872,SRR3173525,Salmonella enterica SRR3173525,30333126,>32,>32,8,8,>256,16,0.5,,,>32,8
590.14062,SRR3173550,Salmonella enterica SRR3173550,30333126,>32,>32,8,8,>256,32,<=0.25,,64,>32,>8
590.17798,SRR3173555,Salmonella enterica SRR3173555,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,,<=4,1
590.14133,SRR3173557,Salmonella enterica SRR3173557,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,,<=4,1
590.1419,SRR3173561,Salmonella enterica SRR3173561,30333126,>32,>32,16,8,>256,32,0.5,,,>32,>8
590.14232,SRR3173564,Salmonella enterica SRR3173564,30333126,>32,>32,32,8,>256,>32,0.5,,,>32,>8
590.1426,SRR3173683,Salmonella enterica SRR3173683,30333126,>32,>32,16,8,>256,32,<=0.25,,,>32,>8
590.14293,SRR3173685,Salmonella enterica SRR3173685,30333126,<=1,<=1,<=0.25,8,<=16,4,0.5,,,16,0.5
590.14319,SRR3173688,Salmonella enterica SRR3173688,30333126,<=1,<=1,<=0.25,4,>256,4,<=0.25,,,>32,1
590.14582,SRR3173704,Salmonella enterica SRR3173704,30333126,<=1,<=1,<=0.25,8,64,4,<=0.25,,,<=4,1
590.14608,SRR3173705,Salmonella enterica SRR3173705,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,,<=4,1
590.12622,SRR3180032,Salmonella enterica SRR3180032,30333126,<=1,<=1,<=0.25,8,>256,4,0.5,,32,>32,1
590.12631,SRR3180034,Salmonella enterica SRR3180034,30333126,<=1,<=1,<=0.25,8,<=16,8,0.5,,16,32,0.5
590.1263,SRR3180036,Salmonella enterica SRR3180036,30333126,>32,>32,8,4,>256,32,<=0.25,,4,>32,8
590.12606,SRR3180044,Salmonella enterica SRR3180044,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,8,>32,1
590.12623,SRR3180047,Salmonella enterica SRR3180047,30333126,<=1,<=1,<=0.25,8,>256,8,0.5,,8,>32,1
590.12598,SRR3180051,Salmonella enterica SRR3180051,30333126,<=1,<=1,<=0.25,4,32,2,0.5,,>64,<=4,0.5
590.12605,SRR3180052,Salmonella enterica SRR3180052,30333126,>32,8,<=0.25,4,32,8,0.5,,8,>32,1
590.14715,SRR3182546,Salmonella enterica SRR3182546,30333126,>32,>32,32,8,>256,>32,<=0.25,,>64,>32,>8
590.14771,SRR3182549,Salmonella enterica SRR3182549,30333126,>32,8,<=0.25,8,>256,2,<=0.25,,,>32,1
590.14791,SRR3182550,Salmonella enterica SRR3182550,30333126,>32,>32,16,4,>256,>32,<=0.25,,64,>32,>8
590.14838,SRR3182552,Salmonella enterica SRR3182552,30333126,>32,>32,16,8,>256,32,0.5,,,>32,>8
590.14855,SRR3182553,Salmonella enterica SRR3182553,30333126,>32,>32,16,8,>256,>32,<=0.25,,,>32,>8
590.14867,SRR3182554,Salmonella enterica SRR3182554,30333126,>32,32,16,8,>256,32,<=0.25,,64,>32,4
590.12635,SRR3184114,Salmonella enterica SRR3184114,30333126,>32,8,<=0.25,8,>256,2,>16,,>64,>32,1
590.15,SRR3184159,Salmonella enterica SRR3184159,30333126,<=1,<=1,<=0.25,4,>256,2,8,,64,>32,0.5
590.1506,SRR3184162,Salmonella enterica SRR3184162,30333126,<=1,<=1,<=0.25,4,64,2,1,,,<=4,1
590.15144,SRR3184168,Salmonella enterica SRR3184168,30333126,<=1,<=1,<=0.25,8,>256,2,<=0.25,,,>32,0.5
590.15164,SRR3184169,Salmonella enterica SRR3184169,30333126,>32,>32,16,8,>256,16,<=0.25,,,>32,8
590.15201,SRR3184184,Salmonella enterica SRR3184184,30333126,<=1,<=1,<=0.25,4,>256,4,<=0.25,,,>32,0.5
590.15219,SRR3184185,Salmonella enterica SRR3184185,30333126,<=1,<=1,<=0.25,4,64,2,0.5,,64,>32,1
590.15246,SRR3184186,Salmonella enterica SRR3184186,30333126,<=1,<=1,<=0.25,4,<=16,8,<=0.25,,,<=4,1
590.1529,SRR3184190,Salmonella enterica SRR3184190,30333126,>32,>32,8,8,>256,32,<=0.25,,,>32,8
590.15326,SRR3184191,Salmonella enterica SRR3184191,30333126,>32,>32,16,8,32,32,<=0.25,,,<=4,>8
590.1535,SRR3184192,Salmonella enterica SRR3184192,30333126,<=1,<=1,<=0.25,4,64,2,<=0.25,,64,>32,1
590.1538,SRR3184193,Salmonella enterica SRR3184193,30333126,>32,>32,4,4,>256,16,<=0.25,,,>32,8
590.15399,SRR3184194,Salmonella enterica SRR3184194,30333126,>32,>32,4,4,>256,16,<=0.25,,,>32,8
590.15501,SRR3185038,Salmonella enterica SRR3185038,30333126,>32,>32,8,8,>256,>32,0.5,,,>32,>8
590.15514,SRR3185039,Salmonella enterica SRR3185039,30333126,<=1,<=1,<=0.25,<=2,32,2,<=0.25,,,<=4,0.5
590.15519,SRR3185044,Salmonella enterica SRR3185044,30333126,<=1,<=1,<=0.25,4,32,2,<=0.25,,,<=4,0.5
590.15555,SRR3185046,Salmonella enterica SRR3185046,30333126,>32,>32,16,4,>256,>32,16,,,>32,>8
590.15587,SRR3185049,Salmonella enterica SRR3185049,30333126,<=1,<=1,<=0.25,8,>256,2,0.5,,,>32,1
590.15593,SRR3185050,Salmonella enterica SRR3185050,30333126,>32,8,<=0.25,8,32,2,<=0.25,,>64,>32,0.5
590.15617,SRR3185052,Salmonella enterica SRR3185052,30333126,>32,8,<=0.25,4,64,1,1,,>64,>32,0.5
590.15636,SRR3185053,Salmonella enterica SRR3185053,30333126,>32,32,<=0.25,8,64,2,0.5,,,<=4,1
590.1565,SRR3185054,Salmonella enterica SRR3185054,30333126,>32,>32,16,4,>256,>32,<=0.25,,>64,>32,>8
590.15664,SRR3185055,Salmonella enterica SRR3185055,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,,<=4,1
590.15738,SRR3188162,Salmonella enterica SRR3188162,30333126,<=1,<=1,<=0.25,16,>256,4,>16,,64,>32,1
590.1578,SRR3188256,Salmonella enterica SRR3188256,30333126,>32,16,<=0.25,8,64,4,0.5,,,>32,1
590.15797,SRR3188257,Salmonella enterica SRR3188257,30333126,>32,8,<=0.25,8,64,2,0.5,,,>32,1
590.15872,SRR3188261,Salmonella enterica SRR3188261,30333126,<=1,<=1,<=0.25,8,64,4,<=0.25,,,<=4,1
590.15904,SRR3191435,Salmonella enterica SRR3191435,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,,<=4,1
590.15996,SRR3191442,Salmonella enterica SRR3191442,30333126,<=1,<=1,<=0.25,4,64,2,0.5,,,<=4,1
590.16104,SRR3194568,Salmonella enterica SRR3194568,30333126,<=1,<=1,<=0.25,8,>256,2,0.5,,,>32,0.5
590.16133,SRR3194570,Salmonella enterica SRR3194570,30333126,<=1,<=1,<=0.25,8,>256,4,<=0.25,,>64,>32,1
590.16177,SRR3198620,Salmonella enterica SRR3198620,30333126,>32,8,<=0.25,8,32,4,0.5,,64,16,1
590.16195,SRR3198622,Salmonella enterica SRR3198622,30333126,<=1,<=1,<=0.25,4,64,2,<=0.25,,,<=4,1
590.1623,SRR3198624,Salmonella enterica SRR3198624,30333126,<=1,<=1,<=0.25,4,>256,4,<=0.25,,,>32,1
590.1627,SRR3198628,Salmonella enterica SRR3198628,30333126,2,<=1,<=0.25,8,64,4,0.5,,,<=4,1
590.16278,SRR3198629,Salmonella enterica SRR3198629,30333126,>32,16,<=0.25,8,64,4,>16,,,<=4,1
590.16286,SRR3198630,Salmonella enterica SRR3198630,30333126,>32,8,<=0.25,8,64,4,0.5,,,<=4,1
590.16293,SRR3198631,Salmonella enterica SRR3198631,30333126,<=1,<=1,<=0.25,8,64,2,0.5,,,<=4,0.5
590.16304,SRR3198632,Salmonella enterica SRR3198632,30333126,>32,8,<=0.25,>32,>256,4,>16,,>64,>32,1
590.16344,SRR3199874,Salmonella enterica SRR3199874,30333126,<=1,<=1,<=0.25,8,>256,2,>16,,>64,>32,1
590.16354,SRR3199875,Salmonella enterica SRR3199875,30333126,>32,>32,8,4,64,32,0.5,,,<=4,>8
590.16468,SRR3199883,Salmonella enterica SRR3199883,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,,<=4,1
590.16498,SRR3199885,Salmonella enterica SRR3199885,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,,<=4,1
590.12339,SRR3203827,Salmonella enterica SRR3203827,30333126,<=1,<=1,<=0.25,8,32,4,<=0.25,,8,<=4,1
590.12625,SRR3203829,Salmonella enterica SRR3203829,30333126,>32,8,8,>32,>256,2,>16,,32,>32,4
590.12626,SRR3203831,Salmonella enterica SRR3203831,30333126,2,2,<=0.25,4,32,2,8,,64,<=4,1
590.16592,SRR3210384,Salmonella enterica SRR3210384,30333126,<=1,<=1,<=0.25,8,64,2,1,,,<=4,0.5
590.16605,SRR3210385,Salmonella enterica SRR3210385,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,,<=4,1
590.16666,SRR3210389,Salmonella enterica SRR3210389,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,,<=4,1
590.16737,SRR3210392,Salmonella enterica SRR3210392,30333126,<=1,<=1,<=0.25,8,128,2,0.5,,,<=4,1
590.16853,SRR3210561,Salmonella enterica SRR3210561,30333126,<=1,<=1,<=0.25,8,64,2,0.5,,,<=4,1
590.171,SRR3210575,Salmonella enterica SRR3210575,30333126,>32,16,<=0.25,4,32,2,0.5,,64,>32,1
590.17143,SRR3210651,Salmonella enterica SRR3210651,30333126,<=1,2,<=0.25,8,32,2,0.5,,,<=4,1
590.17167,SRR3210654,Salmonella enterica SRR3210654,30333126,<=1,2,<=0.25,8,64,2,0.5,,,<=4,1
590.17187,SRR3210656,Salmonella enterica SRR3210656,30333126,>32,16,<=0.25,8,64,2,0.5,,,<=4,1
590.17197,SRR3210657,Salmonella enterica SRR3210657,30333126,>32,8,<=0.25,8,>256,2,1,,>64,>32,1
590.17251,SRR3210663,Salmonella enterica SRR3210663,30333126,>32,8,<=0.25,8,>256,2,>16,,>64,>32,1
590.17256,SRR3210664,Salmonella enterica SRR3210664,30333126,<=1,<=1,<=0.25,8,64,2,<=0.25,,,8,1
590.17263,SRR3214099,Salmonella enterica SRR3214099,30333126,>32,>32,32,4,>256,>32,<=0.25,,,>32,>8
590.17276,SRR3214101,Salmonella enterica SRR3214101,30333126,<=1,<=1,<=0.25,4,64,2,<=0.25,,64,>32,1
590.1728,SRR3214102,Salmonella enterica SRR3214102,30333126,>32,32,8,8,>256,16,<=0.25,,64,>32,8
590.17301,SRR3214105,Salmonella enterica SRR3214105,30333126,2,<=1,<=0.25,4,>256,4,<=0.25,,,>32,0.5
590.17308,SRR3214107,Salmonella enterica SRR3214107,30333126,>32,>32,16,4,64,32,<=0.25,,,<=4,>8
590.17315,SRR3214108,Salmonella enterica SRR3214108,30333126,>32,>32,8,8,>256,32,<=0.25,,,>32,8
590.17344,SRR3214114,Salmonella enterica SRR3214114,30333126,<=1,<=1,<=0.25,4,32,1,0.5,,>64,>32,1
590.1737,SRR3214125,Salmonella enterica SRR3214125,30333126,2,<=1,<=0.25,8,64,2,0.5,,,<=4,1
590.17383,SRR3215341,Salmonella enterica SRR3215341,30333126,>32,16,<=0.25,8,64,2,0.5,,,>32,1
590.17388,SRR3215342,Salmonella enterica SRR3215342,30333126,>32,>32,32,4,>256,>32,<=0.25,,,>32,>8
590.17406,SRR3217372,Salmonella enterica SRR3217372,30333126,<=1,<=1,<=0.25,4,>256,2,0.5,,,>32,0.5
590.17412,SRR3217373,Salmonella enterica SRR3217373,30333126,>32,8,<=0.25,8,>256,2,<=0.25,,,>32,1
590.17438,SRR3219140,Salmonella enterica SRR3219140,30333126,>32,>32,16,8,32,32,0.5,,,<=4,>8
590.17444,SRR3219142,Salmonella enterica SRR3219142,30333126,<=1,<=1,<=0.25,8,64,4,1,,>64,>32,1
590.17456,SRR3219161,Salmonella enterica SRR3219161,30333126,>32,>32,32,4,>256,>32,>16,,>64,>32,>8
590.17461,SRR3219163,Salmonella enterica SRR3219163,30333126,>32,>32,32,4,>256,>32,>16,,>64,>32,>8
590.12639,SRR3219167,Salmonella enterica SRR3219167,30333126,<=1,<=1,<=0.25,32,>256,2,0.5,,>64,<=4,1
590.12985,SRR3219170,Salmonella enterica SRR3219170,30333126,>32,>32,16,4,>256,>32,<=0.25,,,>32,>8
590.13009,SRR3219179,Salmonella enterica SRR3219179,30333126,>32,32,32,4,>256,>32,<=0.25,,>64,>32,>8
590.13089,SRR3219186,Salmonella enterica SRR3219186,30333126,>32,>32,32,8,64,>32,0.5,,,<=4,>8
590.13102,SRR3223088,Salmonella enterica SRR3223088,30333126,>32,16,<=0.25,4,>256,2,>16,,>64,>32,1
590.13137,SRR3223091,Salmonella enterica SRR3223091,30333126,<=1,<=1,<=0.25,4,64,2,0.5,,>64,>32,1
590.13204,SRR3223095,Salmonella enterica SRR3223095,30333126,<=1,<=1,<=0.25,8,64,4,<=0.25,,,8,1
590.13254,SRR3223098,Salmonella enterica SRR3223098,30333126,<=1,<=1,<=0.25,8,64,2,1,,,>32,1
590.13272,SRR3223099,Salmonella enterica SRR3223099,30333126,>32,>32,32,>32,>256,>32,>16,,>64,>32,>8
590.13399,SRR3223101,Salmonella enterica SRR3223101,30333126,<=1,2,<=0.25,8,<=16,2,0.5,,,<=4,1
590.13461,SRR3223148,Salmonella enterica SRR3223148,30333126,>32,8,<=0.25,8,64,4,0.5,,>64,<=4,1
590.13463,SRR3223149,Salmonella enterica SRR3223149,30333126,<=1,<=1,<=0.25,4,64,2,<=0.25,,,<=4,0.5
590.13506,SRR3223153,Salmonella enterica SRR3223153,30333126,2,<=1,<=0.25,8,32,1,<=0.25,,,>32,1
590.13541,SRR3223156,Salmonella enterica SRR3223156,30333126,<=1,<=1,<=0.25,4,<=16,1,0.5,,,<=4,0.5
590.13546,SRR3223751,Salmonella enterica SRR3223751,30333126,2,<=1,<=0.25,8,>256,2,>16,,>64,<=4,1
590.17787,SRR3224089,Salmonella enterica SRR3224089,30333126,<=1,<=1,<=0.25,8,64,2,1,,>64,>32,1
590.13667,SRR3224090,Salmonella enterica SRR3224090,30333126,>32,8,<=0.25,8,64,2,0.5,,64,<=4,0.5
590.13676,SRR3224091,Salmonella enterica SRR3224091,30333126,<=1,<=1,<=0.25,4,32,4,<=0.25,,,>32,0.5
590.13709,SRR3224095,Salmonella enterica SRR3224095,30333126,<=1,<=1,<=0.25,4,64,2,<=0.25,,,<=4,0.5
590.1373,SRR3224096,Salmonella enterica SRR3224096,30333126,>32,16,<=0.25,>32,>256,2,<=0.25,,64,32,1
590.1376,SRR3225367,Salmonella enterica SRR3225367,30333126,>32,>32,16,4,32,32,0.5,,,<=4,>8
590.13801,SRR3225369,Salmonella enterica SRR3225369,30333126,<=1,<=1,<=0.25,4,64,4,>16,,>64,>32,1
590.13847,SRR3225372,Salmonella enterica SRR3225372,30333126,>32,16,<=0.25,4,>256,2,>16,,,<=4,1
590.14036,SRR3242329,Salmonella enterica SRR3242329,30333126,>32,8,<=0.25,8,64,2,0.5,,>64,<=4,1
590.14074,SRR3242335,Salmonella enterica SRR3242335,30333126,>32,8,<=0.25,8,>256,2,16,,64,>32,1
590.14081,SRR3242340,Salmonella enterica SRR3242340,30333126,<=1,<=1,<=0.25,4,32,2,<=0.25,,,<=4,1
590.14208,SRR3242350,Salmonella enterica SRR3242350,30333126,>32,32,16,>32,>256,>32,1,,>64,>32,>8
590.14277,SRR3242353,Salmonella enterica SRR3242353,30333126,<=1,<=1,<=0.25,8,64,4,1,,,<=4,1
590.14287,SRR3242354,Salmonella enterica SRR3242354,30333126,2,2,<=0.25,16,64,8,0.5,,,>32,2
590.14336,SRR3242357,Salmonella enterica SRR3242357,30333126,<=1,<=1,<=0.25,8,64,2,0.5,,,<=4,1
590.14412,SRR3242363,Salmonella enterica SRR3242363,30333126,<=1,<=1,<=0.25,4,32,2,0.5,,>64,>32,1
590.14464,SRR3271840,Salmonella enterica SRR3271840,30333126,>32,8,<=0.25,8,32,2,>16,,,>32,1
590.14481,SRR3271881,Salmonella enterica SRR3271881,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,64,>32,1
590.14508,SRR3271883,Salmonella enterica SRR3271883,30333126,<=1,<=1,<=0.25,8,>256,4,<=0.25,,,>32,1
590.14523,SRR3271884,Salmonella enterica SRR3271884,30333126,>32,>32,32,8,>256,32,<=0.25,,,>32,>8
590.14659,SRR3271894,Salmonella enterica SRR3271894,30333126,<=1,<=1,<=0.25,8,64,2,0.5,,,<=4,1
590.1481,SRR3289768,Salmonella enterica SRR3289768,30333126,>32,8,<=0.25,4,64,2,0.5,,,<=4,1
590.14825,SRR3289769,Salmonella enterica SRR3289769,30333126,<=1,<=1,<=0.25,8,>256,2,0.5,,,>32,1
590.14868,SRR3289771,Salmonella enterica SRR3289771,30333126,<=1,2,<=0.25,4,>256,2,0.5,,>64,>32,1
590.14887,SRR3289784,Salmonella enterica SRR3289784,30333126,>32,8,<=0.25,8,64,2,>16,,64,>32,2
590.1489,SRR3289791,Salmonella enterica SRR3289791,30333126,>32,>32,16,8,>256,>32,0.5,,,>32,>8
590.14902,SRR3289792,Salmonella enterica SRR3289792,30333126,>32,>32,16,8,>256,>32,<=0.25,,,>32,>8
590.14925,SRR3289795,Salmonella enterica SRR3289795,30333126,<=1,<=1,<=0.25,8,>256,2,<=0.25,,>64,>32,1
590.14932,SRR3289796,Salmonella enterica SRR3289796,30333126,<=1,<=1,<=0.25,8,>256,2,0.5,,,>32,0.5
590.14985,SRR3289803,Salmonella enterica SRR3289803,30333126,>32,16,<=0.25,8,>256,4,1,,>64,>32,2
590.15045,SRR3289806,Salmonella enterica SRR3289806,30333126,>32,8,<=0.25,8,>256,4,1,,,>32,1
590.15142,SRR3289812,Salmonella enterica SRR3289812,30333126,>32,16,<=0.25,8,>256,4,0.5,,>64,>32,1
590.15156,SRR3289814,Salmonella enterica SRR3289814,30333126,2,<=1,<=0.25,8,64,2,0.5,,,>32,1
590.15177,SRR3294524,Salmonella enterica SRR3294524,30333126,>32,16,<=0.25,>32,>256,2,1,,>64,32,2
590.15239,SRR3294527,Salmonella enterica SRR3294527,30333126,>32,16,<=0.25,8,64,1,0.5,,>64,>32,2
590.15282,SRR3294531,Salmonella enterica SRR3294531,30333126,<=1,<=1,<=0.25,4,>256,2,16,,64,>32,0.5
590.15329,SRR3294534,Salmonella enterica SRR3294534,30333126,<=1,<=1,<=0.25,8,64,2,4,,64,<=4,1
590.15342,SRR3294535,Salmonella enterica SRR3294535,30333126,>32,>32,16,4,>256,>32,<=0.25,,,>32,>8
590.15376,SRR3294537,Salmonella enterica SRR3294537,30333126,<=1,<=1,<=0.25,4,<=16,1,0.5,,,<=4,1
590.15463,SRR3295510,Salmonella enterica SRR3295510,30333126,<=1,<=1,<=0.25,8,32,2,0.5,,16,<=4,0.5
590.15496,SRR3295513,Salmonella enterica SRR3295513,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,16,<=4,1
590.15546,SRR3295517,Salmonella enterica SRR3295517,30333126,>32,8,<=0.25,4,64,2,>16,,64,>32,1
590.15608,SRR3295522,Salmonella enterica SRR3295522,30333126,<=1,<=1,<=0.25,8,32,2,0.5,,16,<=4,1
590.1562,SRR3295523,Salmonella enterica SRR3295523,30333126,<=1,<=1,<=0.25,8,<=16,4,0.5,,4,<=4,1
590.15637,SRR3295524,Salmonella enterica SRR3295524,30333126,>32,>32,16,4,32,32,0.5,,64,>32,>8
590.15673,SRR3295528,Salmonella enterica SRR3295528,30333126,<=1,<=1,<=0.25,4,<=16,8,0.5,,8,<=4,1
590.15702,SRR3295531,Salmonella enterica SRR3295531,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,4,<=4,1
590.15761,SRR3295536,Salmonella enterica SRR3295536,30333126,<=1,<=1,<=0.25,<=2,>256,2,>16,,>64,<=4,0.5
590.1581,SRR3295540,Salmonella enterica SRR3295540,30333126,<=1,<=1,<=0.25,8,32,2,0.5,,8,<=4,0.5
590.15819,SRR3295541,Salmonella enterica SRR3295541,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,8,<=4,1
590.17889,SRR3295544,Salmonella enterica SRR3295544,30333126,<=1,<=1,<=0.25,8,32,2,1,,4,>32,1
590.15906,SRR3295549,Salmonella enterica SRR3295549,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,64,>32,1
590.15915,SRR3295550,Salmonella enterica SRR3295550,30333126,2,<=1,<=0.25,8,32,2,0.5,,8,<=4,0.5
590.15922,SRR3295551,Salmonella enterica SRR3295551,30333126,<=1,<=1,<=0.25,4,32,2,<=0.25,,64,>32,0.5
590.1593,SRR3295552,Salmonella enterica SRR3295552,30333126,>32,8,<=0.25,8,64,4,>16,,64,>32,1
590.15987,SRR3295558,Salmonella enterica SRR3295558,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,16,<=4,1
590.16041,SRR3295564,Salmonella enterica SRR3295564,30333126,<=1,<=1,<=0.25,8,32,8,0.5,,8,>32,1
590.16095,SRR3295568,Salmonella enterica SRR3295568,30333126,>32,16,<=0.25,8,>256,2,16,,16,<=4,1
590.16102,SRR3295569,Salmonella enterica SRR3295569,30333126,<=1,<=1,<=0.25,8,32,2,0.5,,8,>32,1
590.16197,SRR3295578,Salmonella enterica SRR3295578,30333126,<=1,<=1,<=0.25,8,<=16,2,0.5,,16,<=4,1
590.16224,SRR3295582,Salmonella enterica SRR3295582,30333126,>32,>32,32,4,32,>32,0.5,,>64,<=4,>8
590.16232,SRR3295583,Salmonella enterica SRR3295583,30333126,2,2,<=0.25,4,32,4,1,,16,<=4,1
590.16242,SRR3295584,Salmonella enterica SRR3295584,30333126,>32,8,<=0.25,4,32,2,>16,,32,>32,1
590.16254,SRR3295585,Salmonella enterica SRR3295585,30333126,2,<=1,<=0.25,8,32,8,0.5,,8,<=4,1
590.16276,SRR3295587,Salmonella enterica SRR3295587,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,8,<=4,1
590.16325,SRR3295591,Salmonella enterica SRR3295591,30333126,<=1,<=1,<=0.25,4,32,2,0.5,,>64,<=4,1
590.16332,SRR3295592,Salmonella enterica SRR3295592,30333126,<=1,<=1,<=0.25,4,>256,2,>16,,>64,>32,0.5
590.16356,SRR3295594,Salmonella enterica SRR3295594,30333126,>32,8,<=0.25,4,32,4,>16,,8,<=4,0.5
590.16381,SRR3295596,Salmonella enterica SRR3295596,30333126,<=1,<=1,<=0.25,8,32,2,0.5,,4,<=4,0.5
590.16501,SRR3295606,Salmonella enterica SRR3295606,30333126,<=1,<=1,<=0.25,8,32,2,0.5,,8,<=4,1
590.16613,SRR3295615,Salmonella enterica SRR3295615,30333126,<=1,<=1,<=0.25,8,32,4,<=0.25,,8,<=4,1
590.16627,SRR3295616,Salmonella enterica SRR3295616,30333126,<=1,<=1,<=0.25,4,>256,4,<=0.25,,8,>32,0.5
590.16645,SRR3295618,Salmonella enterica SRR3295618,30333126,<=1,<=1,<=0.25,8,64,4,1,,16,>32,1
590.16663,SRR3295632,Salmonella enterica SRR3295632,30333126,>32,>32,16,8,>256,>32,0.5,,>64,>32,>8
590.16688,SRR3295634,Salmonella enterica SRR3295634,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,32,>32,1
590.16756,SRR3295638,Salmonella enterica SRR3295638,30333126,<=1,<=1,<=0.25,16,64,8,0.5,,16,>32,1
590.16767,SRR3295639,Salmonella enterica SRR3295639,30333126,>32,4,<=0.25,8,32,4,0.5,,64,>32,1
590.16787,SRR3295641,Salmonella enterica SRR3295641,30333126,<=1,<=1,<=0.25,8,>256,4,1,,>64,>32,1
590.16804,SRR3295642,Salmonella enterica SRR3295642,30333126,>32,>32,32,>32,>256,>32,>16,,>64,>32,>8
590.16819,SRR3295643,Salmonella enterica SRR3295643,30333126,>32,>32,32,>32,>256,>32,>16,,>64,>32,>8
590.16874,SRR3295647,Salmonella enterica SRR3295647,30333126,<=1,<=1,<=0.25,8,32,8,0.5,,16,>32,1
590.16889,SRR3295648,Salmonella enterica SRR3295648,30333126,>32,16,0.5,16,>256,8,0.5,,16,16,2
590.16943,SRR3295651,Salmonella enterica SRR3295651,30333126,<=1,<=1,<=0.25,4,>256,4,<=0.25,,4,>32,0.5
590.16969,SRR3295653,Salmonella enterica SRR3295653,30333126,<=1,<=1,<=0.25,4,<=16,4,0.5,,8,>32,1
590.17011,SRR3295656,Salmonella enterica SRR3295656,30333126,<=1,<=1,<=0.25,4,>256,4,<=0.25,,>64,>32,1
590.17022,SRR3295657,Salmonella enterica SRR3295657,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,4,>32,1
590.17058,SRR3295661,Salmonella enterica SRR3295661,30333126,<=1,<=1,<=0.25,8,64,4,<=0.25,,8,>32,1
590.17088,SRR3295664,Salmonella enterica SRR3295664,30333126,<=1,<=1,<=0.25,8,>256,2,0.5,,8,>32,0.5
590.172,SRR3295674,Salmonella enterica SRR3295674,30333126,2,<=1,<=0.25,8,>256,8,>16,,>64,>32,2
590.12072,SRR3295675,Salmonella enterica SRR3295675,30333126,<=1,<=1,<=0.25,8,<=16,4,<=0.25,,4,>32,0.5
590.11958,SRR3295677,Salmonella enterica SRR3295677,30333126,<=1,<=1,<=0.25,8,<=16,4,0.5,,8,>32,0.5
590.11961,SRR3295679,Salmonella enterica SRR3295679,30333126,<=1,<=1,<=0.25,8,32,4,<=0.25,,8,32,1
590.1196,SRR3295680,Salmonella enterica SRR3295680,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,4,>32,0.5
590.12048,SRR3295683,Salmonella enterica SRR3295683,30333126,<=1,<=1,<=0.25,4,32,4,0.5,,4,>32,1
590.12051,SRR3295686,Salmonella enterica SRR3295686,30333126,<=1,<=1,<=0.25,4,32,2,<=0.25,,>64,>32,0.5
590.12052,SRR3295687,Salmonella enterica SRR3295687,30333126,>32,8,<=0.25,8,32,4,>16,,32,>32,1
590.12053,SRR3295688,Salmonella enterica SRR3295688,30333126,>32,8,<=0.25,8,>256,4,0.5,,>64,>32,1
