PATRIC ID,Run Accession,Genome Name,Publication (pubmed ID),Amikacin,Ampicillin/Sulbactam,Aztreonam,Cefazolin,Cefepime,Cefoxitin,Ceftazidime,Ceftriaxone,Cefuroxime sodium,Ciprofloxacin,Gentamicin,Imipenem,Levofloxacin,Meropenem,Nitrofurantoin,Piperacillin/Tazobactam,Tetracycline,Tobramycin,Trimethoprim/Sulfamethoxazole
573.13788,SRR5387342,Klebsiella pneumoniae KPN1937ec,29323230,16,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,8,8,>2/38
573.13789,SRR5387341,Klebsiella pneumoniae KPN1938ec,29323230,<=8,>16/8,>16,>16,4,>16,>16,>32,>16,>2,>8,2,4,2,,>64/4,8,>8,<=0.5/9
573.13790,SRR5387339,Klebsiella pneumoniae KPN1940ec,29323230,16,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,8,>8,>2/38
573.13791,SRR5387338,Klebsiella pneumoniae KPN1941ec,29323230,<=8,>16/8,>16,>16,8,<=4,16,>32,>16,>2,>8,<=1,>4,<=1,>64,16/4,>8,>8,>2/38
573.13792,SRR5387337,Klebsiella pneumoniae KPN1942ec,29323230,<=8,>16/8,>16,>16,16,<=4,16,>32,>16,>2,>8,<=1,<=1,<=1,64,16/4,>8,>8,>2/38
573.13793,SRR5387335,Klebsiella pneumoniae KPN1946ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,4,>8,>4,>8,>64,>64/4,>8,>8,>2/38
573.13794,SRR5387334,Klebsiella pneumoniae KPN1947ec,29323230,<=8,>16/8,>16,>16,>16,8,>16,>32,>16,>2,<=2,<=1,<=1,<=1,,32/4,>8,>8,>2/38
573.13795,SRR5387333,Klebsiella pneumoniae KPN1948ec,29323230,<=8,>16/8,>16,>16,>16,<=4,>16,>32,>16,>2,8,<=1,>4,<=1,,>64/4,4,8,>2/38
573.13796,SRR5387332,Klebsiella pneumoniae KPN1949ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,8,>4,>8,>64,>64/4,8,>8,>2/38
573.13797,SRR5386401,Klebsiella pneumoniae KPN194ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,4,>8,>4,>8,,>64/4,4,>8,>2/38
573.13798,SRR5387331,Klebsiella pneumoniae KPN1950ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,4,>8,>4,8,>64,>64/4,4,>8,>2/38
573.13799,SRR5387330,Klebsiella pneumoniae KPN1951ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,8,<=2,>2/38
573.13800,SRR5387329,Klebsiella pneumoniae KPN1952ec,29323230,<=8,>16/8,>16,>16,>16,16,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,>64/4,8,<=2,<=0.5/9
573.13801,SRR5387328,Klebsiella pneumoniae KPN1953ec,29323230,<=8,16/8,,>16,16,16,16,>32,>16,1,>8,<=1,<=1,<=1,,4/4,>8,8,>2/38
573.13802,SRR5387326,Klebsiella pneumoniae KPN1955ec,29323230,32,>16/8,>16,>16,8,8,>16,>32,>16,>2,4,<=1,>4,<=1,,64/4,8,>8,>2/38
573.13803,SRR5387325,Klebsiella pneumoniae KPN1956ec,29323230,32,>16/8,>16,>16,8,16,>16,32,>16,>2,4,<=1,>4,<=1,,8/4,8,>8,>2/38
573.13804,SRR5387324,Klebsiella pneumoniae KPN1958ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,8,2/38
573.13805,SRR5387322,Klebsiella pneumoniae KPN1960ec,29323230,<=8,>16/8,16,>16,>16,,>16,>32,>16,>2,<=2,<=1,<=1,<=1,>64,32/4,>8,8,>2/38
573.13806,SRR5387321,Klebsiella pneumoniae KPN1961ec,29323230,32,16/8,>16,>16,4,,>16,32,>16,>2,4,<=1,>4,<=1,>64,16/4,4,>8,<=0.5/9.5
573.13807,SRR5387318,Klebsiella pneumoniae KPN1968ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,>8,2/38
573.13808,SRR5386399,Klebsiella pneumoniae KPN196ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,8,>4,8,>64,>64/4,4,>8,>2/38
573.13809,SRR5387316,Klebsiella pneumoniae KPN1973ec,29323230,<=8,>16/8,>16,>16,8,,>16,>32,>16,>2,>8,<=1,>4,<=1,,16/4,>8,>8,>2/38
573.13810,SRR5387315,Klebsiella pneumoniae KPN1974ec,29323230,<=8,>16/8,>16,>16,>16,,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,8,<=2,>2/38
573.13811,SRR5387314,Klebsiella pneumoniae KPN1975ec,29323230,<=8,>16/8,4,>16,<=1,>16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,8,8,>2/38
573.13812,SRR5387313,Klebsiella pneumoniae KPN1976ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,8,8,>2/38
573.13813,SRR5386398,Klebsiella pneumoniae KPN197ec,29323230,<=8,>16/8,16,>16,16,16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,8,8,<=0.5/9
573.13814,SRR5387311,Klebsiella pneumoniae KPN1980ec,29323230,<=8,>16/8,>16,>16,8,<=4,16,>32,>16,>2,>8,<=1,>4,<=1,,32/4,<=2,>8,>2/38
573.13815,SRR5387310,Klebsiella pneumoniae KPN1981ec,29323230,<=8,>16/8,16,>16,8,<=4,16,>32,>16,>2,<=2,<=1,<=1,<=1,>64,32/4,>8,8,>2/38
573.13816,SRR5387308,Klebsiella pneumoniae KPN1983ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,>8,8,>2/38
573.13817,SRR5387307,Klebsiella pneumoniae KPN1984ec,29323230,<=8,>16/8,16,>16,>16,<=4,16,>32,>16,>2,<=2,<=1,<=1,<=1,,16/4,>8,8,>2/38
573.13818,SRR5387306,Klebsiella pneumoniae KPN1985ec,29323230,<=8,>16/8,>16,>16,>16,<=4,>16,>32,>16,>2,<=2,<=1,>4,<=1,,4/4,>8,8,>2/38
573.13819,SRR5387305,Klebsiella pneumoniae KPN1986ec,29323230,16,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,>8,>8,>2/38
573.13820,SRR5387304,Klebsiella pneumoniae KPN1987ec,29323230,<=8,>16/8,>16,>16,16,16,>16,>32,>16,>2,<=2,<=1,4,<=1,>64,>64/4,8,<=2,>2/38
573.13821,SRR5387303,Klebsiella pneumoniae KPN1988ec,29323230,<=8,>16/8,>16,>16,16,16,>16,>32,>16,>2,<=2,<=1,>4,<=1,,>64/4,4,>8,2/38
573.13822,SRR5387302,Klebsiella pneumoniae KPN1989ec,29323230,<=8,>16/8,>16,>16,16,16,>16,>32,>16,>2,<=2,<=1,2,<=1,>64,>64/4,8,<=2,>2/38
573.13823,SRR5386397,Klebsiella pneumoniae KPN198ec,29323230,<=8,>16/8,>16,>16,>16,8,>16,>32,>16,>2,<=2,<=1,>4,<=1,,32/4,4,>8,>2/38
573.13824,SRR5387301,Klebsiella pneumoniae KPN1991ec,29323230,32,16/8,>16,>16,4,16,>16,16,>16,>2,4,<=1,>4,<=1,>64,8/4,4,>8,>2/38
573.13825,SRR5387300,Klebsiella pneumoniae KPN1992ec,29323230,<=8,>16/8,>16,>16,>16,8,>16,>32,>16,>2,<=2,<=1,<=1,<=1,,32/4,>8,>8,>2/38
573.13826,SRR5387299,Klebsiella pneumoniae KPN1993ec,29323230,<=8,>16/8,>16,>16,>16,>16,16,>32,>16,>2,>8,<=1,>4,<=1,>64,16/4,>8,>8,2/38
573.13827,SRR5387298,Klebsiella pneumoniae KPN1994ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,,>64/4,>8,>8,>2/38
573.13828,SRR5387296,Klebsiella pneumoniae KPN1997ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,,>64/4,>8,>8,>2/38
573.13829,SRR5387295,Klebsiella pneumoniae KPN1998ec,29323230,32,>16/8,>16,>16,<=1,8,>16,>32,>16,>2,4,<=1,>4,<=1,>64,>64/4,>8,>8,>2/38
573.13830,SRR5387294,Klebsiella pneumoniae KPN1999ec,29323230,<=8,>16/8,<=2,>16,<=1,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,4,8,>2/38
573.13831,SRR5387293,Klebsiella pneumoniae KPN2000ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,>8,<=2,>2/38
573.13832,SRR5387291,Klebsiella pneumoniae KPN2002ec,29323230,<=8,>16/8,>16,>16,>16,<=4,>16,>32,>16,>2,<=2,<=1,>4,<=1,64,16/4,4,<=2,<=0.5/9
573.13833,SRR5387290,Klebsiella pneumoniae KPN2003ec,29323230,<=8,>16/8,16,>16,16,<=4,>16,>32,>16,>2,>8,<=1,<=1,<=1,,16/4,>8,>8,>2/38
573.13834,SRR5387289,Klebsiella pneumoniae KPN2004ec,29323230,<=8,>16/8,<=2,>16,<=1,>16,2,<=2,16,<=0.5,<=2,<=1,<=1,<=1,,>64/4,>8,<=2,1/19
573.13835,SRR5387288,Klebsiella pneumoniae KPN2005ec,29323230,<=8,>16/8,<=2,>16,4,<=4,1,>32,>16,2,>8,<=1,<=1,<=1,64,4/4,>8,8,>2/38
573.13836,SRR5387287,Klebsiella pneumoniae KPN2006ec,29323230,<=8,>16/8,4,>16,,>16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,4,<=2,>2/38
573.13838,SRR5387285,Klebsiella pneumoniae KPN2008ec,29323230,32,16/8,>16,>16,2,8,>16,16,>16,>2,<=2,<=1,>4,<=1,>64,32/4,4,>8,>2/38
573.13839,SRR5387284,Klebsiella pneumoniae KPN2009ec,29323230,<=8,>16/8,>16,>16,>16,8,>16,>32,>16,>2,<=2,<=1,>4,<=1,,>64/4,>8,8,>2/38
573.13840,SRR5386395,Klebsiella pneumoniae KPN200ec,29323230,32,>16/8,>16,>16,>16,16,>16,>32,>16,>2,4,4,>4,<=1,>64,>64/4,<=2,>8,>2/38
573.13841,SRR5387283,Klebsiella pneumoniae KPN2010ec,29323230,<=8,,>16,>16,,<=4,>16,>32,>16,>2,>8,<=1,<=1,<=1,64,16/4,>8,>8,>2/38
573.13842,SRR5387282,Klebsiella pneumoniae KPN2011ec,29323230,16,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,8,>8,>2/38
573.13843,SRR5387281,Klebsiella pneumoniae KPN2012ec,29323230,<=8,>16/8,16,>16,>16,<=4,>16,>32,>16,2,<=2,<=1,2,<=1,64,8/4,>8,<=2,>2/38
573.13844,SRR5387280,Klebsiella pneumoniae KPN2013ec,29323230,<=8,>16/8,<=2,>16,2,>16,16,<=2,>16,<=0.5,<=2,<=1,<=1,<=1,,>64/4,>8,<=2,>2/38
573.13845,SRR5387279,Klebsiella pneumoniae KPN2015ec,29323230,<=8,>16/8,<=2,>16,2,>16,16,<=2,>16,<=0.5,<=2,<=1,<=1,<=1,,>64/4,>8,<=2,>2/38
573.13846,SRR5387278,Klebsiella pneumoniae KPN2016ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,>64,>64/4,4,<=2,>2/38
573.13847,SRR5387277,Klebsiella pneumoniae KPN2017ec,29323230,16,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,>8,>8,>2/38
573.13848,SRR5387275,Klebsiella pneumoniae KPN2019ec,29323230,<=8,>16/8,>16,>16,16,<=4,>16,>32,>16,>2,<=2,<=1,<=1,<=1,>64,64/4,<=2,>8,>2/38
573.13849,SRR5386394,Klebsiella pneumoniae KPN201ec,29323230,>32,>16/8,>16,>16,16,>16,>16,>32,>16,>2,4,8,>4,8,>64,>64/4,4,>8,>2/38
573.13850,SRR5387274,Klebsiella pneumoniae KPN2020ec,29323230,32,>16/8,>16,>16,16,>16,>16,>32,>16,>2,<=2,4,>4,4,,>64/4,8,>8,>2/38
573.13851,SRR5387271,Klebsiella pneumoniae KPN2023ec,29323230,<=8,>16/8,>16,>16,8,16,>16,32,>16,>2,<=2,<=1,>4,<=1,,>64/4,4,>8,2/38
573.13852,SRR5387273,Klebsiella pneumoniae KPN2021ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,8,>8,>2/38
573.13853,SRR5387270,Klebsiella pneumoniae KPN2024ec,29323230,<=8,>16/8,<=2,>16,<=1,<=4,8,<=2,<=4,<=0.5,<=2,<=1,<=1,<=1,32,>64/4,>8,<=2,<=0.5/9
573.13854,SRR5387269,Klebsiella pneumoniae KPN2026ec,29323230,<=8,>16/8,>16,>16,,>16,>16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,>8,<=2,>2/38
573.13855,SRR5387268,Klebsiella pneumoniae KPN2027ec,29323230,<=8,>16/8,,>16,<=1,>16,>16,>32,>16,>2,>8,>8,>4,>8,64,>64/4,8,8,>2/38
573.13856,SRR5387266,Klebsiella pneumoniae KPN2029ec,29323230,16,16/8,>16,>16,4,8,>16,32,>16,>2,>8,<=1,>4,<=1,,64/4,4,>8,>2/38
573.13857,SRR5386393,Klebsiella pneumoniae KPN202ec,29323230,<=8,>16/8,>16,>16,>16,8,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,8/4,4,<=2,>2/38
573.13858,SRR5387264,Klebsiella pneumoniae KPN2031ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,>8,>8,>2/38
573.13859,SRR5387263,Klebsiella pneumoniae KPN2032ec,29323230,<=8,>16/8,>16,>16,>16,8,>16,>32,>16,>2,>8,<=1,>4,<=1,,64/4,>8,>8,>2/38
573.13860,SRR5387262,Klebsiella pneumoniae KPN2034ec,29323230,<=8,16/8,>16,>16,8,8,8,>32,>16,>2,<=2,<=1,>4,<=1,>64,<=2/4,<=2,<=2,<=0.5/9
573.13861,SRR5387261,Klebsiella pneumoniae KPN2035ec,29323230,>32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,4,8,>4,4,>64,>64/4,<=2,>8,>2/38
573.13862,SRR5387260,Klebsiella pneumoniae KPN2036ec,29323230,32,>16/8,>16,>16,4,8,>16,32,>16,>2,4,<=1,>4,<=1,,>64/4,4,>8,>2/38
573.13863,SRR5387259,Klebsiella pneumoniae KPN2037ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,>8,>8,>2/38
573.13864,SRR5387258,Klebsiella pneumoniae KPN2038ec,29323230,16,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,2,>64,>64/4,>8,>8,>2/38
573.13865,SRR5387257,Klebsiella pneumoniae KPN2039ec,29323230,<=8,,>16,>16,<=1,>16,>16,>32,>16,>2,<=2,>8,>4,>8,>64,>64/4,>8,<=2,>2/38
573.13866,SRR5387256,Klebsiella pneumoniae KPN2040ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,2,>4,4,>64,>64/4,>8,<=2,>2/38
573.13867,SRR5387255,Klebsiella pneumoniae KPN2041ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,8,>8,<=0.5/9
573.13868,SRR5387254,Klebsiella pneumoniae KPN2042ec,29323230,<=8,>16/8,4,>16,2,<=4,4,16,>16,>2,<=2,<=1,>4,<=1,,8/4,>8,8,>2/38
573.13869,SRR5387253,Klebsiella pneumoniae KPN2043ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,,>64/4,>8,>8,>2/38
573.13870,SRR5387252,Klebsiella pneumoniae KPN2044ec,29323230,<=8,>16/8,>16,>16,>16,<=4,>16,>32,>16,<=0.5,<=2,<=1,<=1,<=1,64,4/4,<=2,<=2,<=0.5/9
573.13871,SRR5387251,Klebsiella pneumoniae KPN2045ec,29323230,<=8,>16/8,>16,>16,8,8,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,16/4,>8,>8,>2/38
573.13872,SRR5387250,Klebsiella pneumoniae KPN2046ec,29323230,<=8,>16/8,>16,>16,>16,>16,16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,>8,8,>2/38
573.13873,SRR5387249,Klebsiella pneumoniae KPN2047ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,>8,4,1/19
573.13874,SRR5387248,Klebsiella pneumoniae KPN2048ec,29323230,<=8,16/8,,>16,16,8,8,>32,>16,1,>8,<=1,<=1,<=1,,4/4,>8,8,>2/38
573.13875,SRR5386392,Klebsiella pneumoniae KPN204ec,29323230,<=8,>16/8,>16,>16,16,<=4,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,4/4,>8,8,>2/38
573.13876,SRR5387247,Klebsiella pneumoniae KPN2050ec,29323230,16,16/8,>16,>16,2,8,>16,16,>16,>2,<=2,<=1,>4,<=1,,16/4,4,>8,>2/38
573.13877,SRR5387245,Klebsiella pneumoniae KPN2052ec,29323230,32,16/8,>16,>16,4,8,>16,16,>16,>2,<=2,<=1,>4,<=1,,32/4,4,>8,>2/38
573.13878,SRR5387244,Klebsiella pneumoniae KPN2053ec,29323230,16,>16/8,>16,>16,4,8,>16,16,>16,>2,>8,<=1,>4,<=1,,16/4,4,>8,>2/38
573.13879,SRR5387243,Klebsiella pneumoniae KPN2054ec,29323230,16,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,>8,>8,>2/38
573.13880,SRR5387242,Klebsiella pneumoniae KPN2055ec,29323230,<=8,>16/8,4,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,16/4,>8,8,>2/38
573.13881,SRR5387241,Klebsiella pneumoniae KPN2056ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,8,<=2,>2/38
573.13882,SRR5387239,Klebsiella pneumoniae KPN2058ec,29323230,<=8,>16/8,16,>16,>16,<=4,16,>32,>16,>2,<=2,<=1,<=1,<=1,,16/4,>8,8,>2/38
573.13883,SRR5387238,Klebsiella pneumoniae KPN2060ec,29323230,<=8,>16/8,>16,>16,8,16,>16,32,>16,>2,<=2,<=1,>4,<=1,,>64/4,8,<=2,>2/38
573.13884,SRR5386391,Klebsiella pneumoniae KPN205ec,29323230,<=8,>16/8,>16,>16,16,8,>16,>32,>16,>2,<=2,<=1,>4,<=1,,16/4,>8,8,>2/38
573.13885,SRR5387237,Klebsiella pneumoniae KPN2061ec,29323230,<=8,>16/8,>16,>16,>16,8,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,16/4,4,<=2,<=0.5/9.5
573.13886,SRR5387236,Klebsiella pneumoniae KPN2062ec,29323230,<=8,>16/8,>16,>16,4,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,4,8,>2/38
573.13887,SRR5387235,Klebsiella pneumoniae KPN2063ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,>64,>64/4,8,<=2,>2/38
573.13888,SRR5387234,Klebsiella pneumoniae KPN2064ec,29323230,<=8,>16/8,16,>16,8,<=4,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,16/4,>8,8,>2/38
573.13889,SRR5387233,Klebsiella pneumoniae KPN2065ec,29323230,<=8,>16/8,>16,>16,16,8,>16,>32,>16,>2,>8,<=1,>4,<=1,,16/4,>8,>8,>2/38
573.13890,SRR5387232,Klebsiella pneumoniae KPN2066ec,29323230,<=8,>16/8,16,>16,4,<=4,8,>32,>16,>2,>8,<=1,>4,<=1,,8/4,>8,>8,>2/38
573.13891,SRR5387231,Klebsiella pneumoniae KPN2067ec,29323230,<=8,8/4,4,>16,<=1,16,>16,16,>16,2,4,<=1,<=1,<=1,>64,4/4,>8,8,>2/38
573.13892,SRR5387230,Klebsiella pneumoniae KPN2069ec,29323230,<=8,>16/8,>16,>16,>16,<=4,16,>32,>16,>2,<=2,<=1,>4,<=1,,16/4,<=2,>8,1/19
573.13893,SRR5386390,Klebsiella pneumoniae KPN206ec,29323230,32,>16/8,>16,>16,>16,16,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,>64/4,>8,>8,>2/38
573.13894,SRR5387229,Klebsiella pneumoniae KPN2070ec,29323230,<=8,>16/8,,>16,<=1,16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,>8,8,>2/38
573.13895,SRR5387227,Klebsiella pneumoniae KPN2072ec,29323230,>32,16/8,>16,>16,2,8,>16,16,>16,>2,4,<=1,>4,<=1,>64,8/4,4,>8,>2/38
573.13896,SRR5387226,Klebsiella pneumoniae KPN2073ec,29323230,32,>16/8,,>16,4,>16,>16,>32,>16,>2,>8,<=1,>4,2,>64,>64/4,>8,>8,>2/38
573.13897,SRR5387225,Klebsiella pneumoniae KPN2075ec,29323230,<=8,>16/8,>16,>16,>16,<=4,>16,>32,>16,<=0.5,<=2,<=1,<=1,<=1,,>64/4,>8,>8,>2/38
573.13898,SRR5387224,Klebsiella pneumoniae KPN2076ec,29323230,<=8,>16/8,>16,>16,>16,8,>16,>32,>16,>2,<=2,<=1,>4,<=1,,>64/4,4,>8,>2/38
573.13899,SRR5387223,Klebsiella pneumoniae KPN2077ec,29323230,<=8,8/4,<=2,>16,<=1,<=4,<=0.5,8,>16,>2,<=2,<=1,4,<=1,64,<=2/4,<=2,<=2,>2/38
573.13900,SRR5387222,Klebsiella pneumoniae KPN2078ec,29323230,<=8,>16/8,>16,>16,4,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,>8,2/38
573.13901,SRR5387221,Klebsiella pneumoniae KPN2079ec,29323230,<=8,>16/8,>16,>16,>16,16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,16/4,>8,8,>2/38
573.13902,SRR5386389,Klebsiella pneumoniae KPN207ec,29323230,<=8,>16/8,>16,>16,8,<=4,16,>32,>16,>2,>8,<=1,>4,<=1,>64,16/4,>8,>8,>2/38
573.13903,SRR5387220,Klebsiella pneumoniae KPN2080ec,29323230,<=8,>16/8,>16,>16,16,8,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,16/4,8,<=2,<=0.5/9.5
573.13904,SRR5387219,Klebsiella pneumoniae KPN2081ec,29323230,32,>16/8,>16,>16,>16,16,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,>64/4,4,>8,>2/38
573.13905,SRR5387218,Klebsiella pneumoniae KPN2082ec,29323230,<=8,>16/8,>16,>16,16,,>16,>32,>16,>2,>8,4,>4,4,,>64/4,4,>8,<=0.5/9.5
573.13906,SRR5387217,Klebsiella pneumoniae KPN2083ec,29323230,<=8,>16/8,>16,>16,4,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,4,8,>2/38
573.13907,SRR5387216,Klebsiella pneumoniae KPN2084ec,29323230,<=8,>16/8,>16,>16,>16,,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,8,8,>2/38
573.13908,SRR5387215,Klebsiella pneumoniae KPN2085ec,29323230,<=8,>16/8,>16,>16,16,>16,>16,>32,>16,>2,8,>8,>4,>8,>64,>64/4,4,>8,2/38
573.13909,SRR5387214,Klebsiella pneumoniae KPN2086ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,>8,8,>2/38
573.13910,SRR5387213,Klebsiella pneumoniae KPN2087ec,29323230,<=8,>16/8,>16,>16,8,,16,>32,>16,>2,<=2,<=1,>4,<=1,,16/4,<=2,8,>2/38
573.13911,SRR5387212,Klebsiella pneumoniae KPN2088ec,29323230,<=8,>16/8,>16,>16,16,>16,>16,>32,>16,>2,8,>8,>4,>8,,>64/4,4,>8,1/19
573.13912,SRR5386388,Klebsiella pneumoniae KPN208ec,29323230,<=8,>16/8,>16,>16,>16,8,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,4,8,<=0.5/9
573.13913,SRR5387211,Klebsiella pneumoniae KPN2090ec,29323230,<=8,>16/8,>16,>16,16,>16,>16,>32,>16,>2,>8,8,>4,>8,,>64/4,4,>8,<=0.5/9.5
573.13914,SRR5387210,Klebsiella pneumoniae KPN2091ec,29323230,<=8,16/8,>16,>16,8,<=4,8,>32,>16,>2,<=2,<=1,2,<=1,>64,4/4,<=2,<=2,>2/38
573.13915,SRR5387209,Klebsiella pneumoniae KPN2092ec,29323230,16,>16/8,>16,>16,4,16,>16,32,>16,>2,<=2,<=1,>4,<=1,,>64/4,<=2,>8,2/38
573.13916,SRR5387208,Klebsiella pneumoniae KPN2093ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,>8,>2/38
573.13917,SRR5387207,Klebsiella pneumoniae KPN2094ec,29323230,32,>16/8,>16,>16,16,16,>16,>32,>16,>2,<=2,<=1,>4,<=1,,>64/4,8,>8,>2/38
573.13918,SRR5387203,Klebsiella pneumoniae KPN2098ec,29323230,<=8,>16/8,>16,>16,>16,,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,>8,8,2/38
573.13919,SRR5387202,Klebsiella pneumoniae KPN2099ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,8,8,>2/38
573.13920,SRR5386387,Klebsiella pneumoniae KPN209ec,29323230,32,>16/8,>16,>16,16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,4,>8,<=0.5/9
573.13921,SRR5387201,Klebsiella pneumoniae KPN2100ec,29323230,16,>16/8,>16,>16,>16,16,>16,>32,>16,>2,<=2,<=1,>4,<=1,,>64/4,8,>8,>2/38
573.13922,SRR5387200,Klebsiella pneumoniae KPN2101ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,>8,8,1/19
573.13923,SRR5387199,Klebsiella pneumoniae KPN2103ec,29323230,32,>16/8,>16,>16,>16,,>16,>32,>16,>2,4,8,>4,>8,>64,>64/4,4,>8,>2/38
573.13924,SRR5387197,Klebsiella pneumoniae KPN2105ec,29323230,<=8,>16/8,16,>16,>16,,4,>32,>16,<=0.5,<=2,<=1,<=1,<=1,,4/4,<=2,<=2,2/38
573.13925,SRR5387196,Klebsiella pneumoniae KPN2106ec,29323230,<=8,>16/8,>16,>16,4,<=4,>16,>32,>16,<=0.5,<=2,<=1,<=1,<=1,,>64/4,>8,<=2,>2/38
573.13926,SRR5387195,Klebsiella pneumoniae KPN2108ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,>8,>8,>2/38
573.13927,SRR5387194,Klebsiella pneumoniae KPN2109ec,29323230,<=8,>16/8,>16,>16,>16,8,>16,>32,>16,>2,<=2,<=1,>4,<=1,,16/4,4,<=2,<=0.5/9.5
573.13928,SRR5386386,Klebsiella pneumoniae KPN210ec,29323230,<=8,8/4,>16,>16,<=1,<=4,16,<=2,8,1,8,<=1,<=1,<=1,,4/4,<=2,8,<=0.5/9
