data_source,isolate_name,sample_name,fraction,AMC,AMI,AZT,CAZ,CFZ,CIP,CRO,CTX,CXM,ERT,FEP,FOX,GEN,IMI,LEV,MER,MIN,NIT,PTZ,TET,TOB,TSU,run_accession
nguyen,SAMN06438004,573.13141,test,NA,S,S,S,R,R,R,NA,R,NA,S,R,S,S,R,S,NA,NA,R,R,S,NA,SRR5385701
nguyen,SAMN06438005,573.13142,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,R,NA,SRR5385700
nguyen,SAMN06438007,573.13143,test,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,R,R,R,R,NA,SRR5385698
nguyen,SAMN06438008,573.13144,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,R,S,R,R,NA,SRR5385697
nguyen,SAMN06438009,573.13145,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5385696
nguyen,SAMN06438010,573.13146,train,NA,S,R,R,R,R,R,NA,R,NA,S,S,S,S,R,S,NA,S,S,S,S,NA,SRR5385695
nguyen,SAMN06438011,573.13147,train,NA,S,S,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,R,R,R,NA,SRR5385694
nguyen,SAMN06438012,573.13148,train,NA,S,R,R,R,R,R,NA,R,NA,S,S,S,S,R,S,NA,NA,S,S,S,NA,SRR5385693
nguyen,SAMN06438013,573.13149,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,R,R,R,NA,SRR5385692
nguyen,SAMN06438014,573.1315,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,R,R,R,NA,SRR5385691
nguyen,SAMN06438015,573.13151,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,NA,R,R,R,NA,SRR5385690
nguyen,SAMN06438016,573.13152,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,S,S,S,NA,SRR5385689
nguyen,SAMN06438017,573.13153,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5385688
nguyen,SAMN06438021,573.13156,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5385684
nguyen,SAMN06438023,573.13157,train,NA,R,R,R,R,R,R,NA,R,NA,S,S,S,S,R,S,NA,R,S,S,R,NA,SRR5385682
nguyen,SAMN06438024,573.13158,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,R,R,R,NA,SRR5385681
nguyen,SAMN06438025,573.13159,train,NA,S,S,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,R,R,NA,SRR5385680
nguyen,SAMN06438026,573.1316,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,R,NA,R,R,R,S,NA,SRR5385679
nguyen,SAMN06438027,573.13161,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5385678
nguyen,SAMN06438028,573.13162,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,NA,R,R,NA,NA,R,R,R,NA,SRR5385677
nguyen,SAMN06438029,573.13163,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5385676
nguyen,SAMN06438030,573.13164,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,R,R,R,NA,R,R,S,R,NA,SRR5385675
nguyen,SAMN06438031,573.13165,test,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,R,R,NA,SRR5385674
nguyen,SAMN06438032,573.13166,test,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,S,R,R,NA,SRR5385673
nguyen,SAMN06438033,573.13167,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,R,R,NA,SRR5385672
nguyen,SAMN06438035,573.13168,test,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,S,R,R,NA,SRR5385670
nguyen,SAMN06438036,573.13169,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,S,R,NA,SRR5385669
nguyen,SAMN06438037,573.1317,test,NA,S,R,R,R,R,R,NA,R,NA,NA,S,S,S,R,S,NA,NA,R,R,R,NA,SRR5385668
nguyen,SAMN06438038,573.13171,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,R,S,R,NA,SRR5385667
nguyen,SAMN06438039,573.13172,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,R,R,R,NA,R,R,R,S,NA,SRR5385666
nguyen,SAMN06438041,573.13173,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,R,NA,SRR5385664
nguyen,SAMN06438042,573.13174,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,R,S,NA,SRR5385663
nguyen,SAMN06438043,573.13175,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,S,R,NA,SRR5385662
nguyen,SAMN06438044,573.13176,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,S,R,NA,SRR5385661
nguyen,SAMN06438045,573.13177,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,R,NA,R,R,R,R,NA,SRR5385660
nguyen,SAMN06438046,573.13178,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,R,R,R,S,NA,SRR5385659
nguyen,SAMN06438047,573.13179,train,NA,R,R,R,R,R,R,NA,R,NA,NA,S,S,S,R,S,NA,R,R,S,R,NA,SRR5385658
nguyen,SAMN06438048,573.1318,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,R,R,R,NA,SRR5385657
nguyen,SAMN06438049,573.13181,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,R,R,NA,SRR5385656
nguyen,SAMN06438050,573.13182,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,R,R,R,NA,R,R,R,S,NA,SRR5385655
nguyen,SAMN06438051,573.13183,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,R,R,S,R,NA,SRR5385654
nguyen,SAMN06438053,573.13185,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,S,R,S,NA,R,R,S,S,NA,SRR5385652
nguyen,SAMN06438054,573.13186,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,R,R,NA,NA,R,R,R,S,NA,SRR5385651
nguyen,SAMN06438055,573.13187,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,R,NA,SRR5385650
nguyen,SAMN06438057,573.13189,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5385648
nguyen,SAMN06438058,573.1319,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5385647
nguyen,SAMN06438059,573.13191,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR5385646
nguyen,SAMN06438060,573.13192,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,R,S,R,NA,SRR5385645
nguyen,SAMN06438062,573.13193,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,S,R,NA,SRR5385643
nguyen,SAMN06438063,573.13194,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,S,R,NA,SRR5385642
nguyen,SAMN06438064,573.13195,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,R,R,R,NA,R,R,S,S,NA,SRR5385641
nguyen,SAMN06438065,573.13196,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,S,NA,SRR5385640
nguyen,SAMN06438066,573.13197,train,NA,S,S,R,R,R,R,NA,R,NA,S,R,S,S,R,S,NA,R,R,R,R,NA,SRR5385639
nguyen,SAMN06438067,573.13198,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,R,S,S,NA,SRR5385638
nguyen,SAMN06438068,573.13199,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,R,S,S,NA,SRR5385637
nguyen,SAMN06438069,573.132,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,S,NA,SRR5385636
nguyen,SAMN06438070,573.13201,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5385635
nguyen,SAMN06438226,573.13202,train,NA,S,S,R,R,R,R,NA,R,NA,S,R,R,S,R,R,NA,R,R,R,S,NA,SRR5385634
nguyen,SAMN06438227,573.13203,test,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,S,S,R,NA,SRR5385633
nguyen,SAMN06438228,573.13204,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,R,R,NA,SRR5385632
nguyen,SAMN06438229,573.13205,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,S,R,NA,SRR5385631
nguyen,SAMN06438230,573.13206,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,R,R,NA,SRR5385630
nguyen,SAMN06438231,573.13207,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,S,R,NA,SRR5385629
nguyen,SAMN06438232,573.13208,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,R,R,S,R,NA,SRR5385628
nguyen,SAMN06438233,573.13209,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,R,R,R,S,NA,SRR5385627
nguyen,SAMN06438234,573.1321,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5385626
nguyen,SAMN06438235,573.13211,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5385625
nguyen,SAMN06438236,573.13212,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,R,R,R,NA,NA,R,R,R,NA,SRR5385624
nguyen,SAMN06438237,573.13213,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,R,R,R,NA,NA,R,S,S,NA,SRR5385623
nguyen,SAMN06438238,573.13214,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,R,S,NA,SRR5385622
nguyen,SAMN06438239,573.13215,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,R,R,NA,SRR5385621
nguyen,SAMN06438241,573.13216,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,R,R,NA,SRR5386988
nguyen,SAMN06438242,573.13217,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,S,R,NA,SRR5386987
nguyen,SAMN06438244,573.13218,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,R,NA,R,R,R,S,NA,SRR5386985
nguyen,SAMN06438245,573.13219,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5386984
nguyen,SAMN06438246,573.13221,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,S,R,NA,SRR5386983
nguyen,SAMN06438247,573.13222,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,R,R,NA,SRR5386982
nguyen,SAMN06438248,573.13224,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,R,R,R,NA,NA,R,S,S,NA,SRR5386981
nguyen,SAMN06438249,573.13225,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,S,R,NA,SRR5386980
nguyen,SAMN06438250,573.13226,train,NA,S,R,R,R,R,R,NA,R,NA,NA,R,R,S,R,S,NA,R,R,R,R,NA,SRR5386979
nguyen,SAMN06438251,573.13227,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,R,NA,SRR5386978
nguyen,SAMN06438252,573.13228,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,R,S,S,R,NA,SRR5386977
nguyen,SAMN06438253,573.13229,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,S,R,S,NA,SRR5386976
nguyen,SAMN06438254,573.13231,train,NA,S,R,R,R,R,R,NA,R,NA,S,S,S,S,R,S,NA,R,S,S,S,NA,SRR5386975
nguyen,SAMN06438255,573.13232,train,NA,S,R,R,R,R,R,NA,R,NA,NA,R,S,S,R,S,NA,NA,R,R,R,NA,SRR5386974
nguyen,SAMN06438257,573.13233,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5386972
nguyen,SAMN06438258,573.13234,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,R,R,S,R,NA,SRR5386971
nguyen,SAMN06438259,573.13235,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,S,NA,SRR5386970
nguyen,SAMN06438260,573.13236,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,S,R,R,NA,R,R,S,R,NA,SRR5386969
nguyen,SAMN06438261,573.13237,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5386968
nguyen,SAMN06438262,573.13239,train,NA,R,R,R,R,R,R,NA,R,NA,NA,R,R,S,R,S,NA,NA,R,R,R,NA,SRR5386967
nguyen,SAMN06438263,573.1324,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5386966
nguyen,SAMN06438264,573.13241,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,R,S,S,NA,SRR5386965
nguyen,SAMN06438265,573.13242,test,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,R,S,R,S,NA,SRR5386964
nguyen,SAMN06438266,573.13243,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,NA,S,R,R,NA,SRR5386963
nguyen,SAMN06438267,573.13244,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,R,R,R,NA,SRR5386962
nguyen,SAMN06438269,573.13245,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,NA,S,R,R,NA,SRR5386960
nguyen,SAMN06438270,573.13246,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,R,S,R,NA,SRR5386959
nguyen,SAMN06438271,573.13247,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,R,R,R,NA,NA,R,S,S,NA,SRR5386958
nguyen,SAMN06438272,573.13249,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,S,S,S,NA,SRR5386957
nguyen,SAMN06438273,573.1325,test,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,R,NA,SRR5386956
nguyen,SAMN06438274,573.13251,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,R,R,R,NA,R,R,R,R,NA,SRR5386955
nguyen,SAMN06438275,573.13252,test,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,R,R,S,R,NA,SRR5386954
nguyen,SAMN06438276,573.13253,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,R,S,S,NA,SRR5386953
nguyen,SAMN06438277,573.13254,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,R,S,R,NA,SRR5386952
nguyen,SAMN06438278,573.13255,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,S,R,NA,SRR5386951
nguyen,SAMN06438279,573.13256,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,S,R,NA,SRR5386950
nguyen,SAMN06438280,573.13257,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,S,R,S,S,NA,SRR5386949
nguyen,SAMN06438281,573.13258,test,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,R,R,NA,SRR5386948
nguyen,SAMN06438282,573.13259,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,S,R,NA,SRR5386947
nguyen,SAMN06438283,573.1326,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,S,R,S,NA,S,S,R,S,NA,SRR5386946
nguyen,SAMN06438284,573.13261,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,R,R,S,R,NA,SRR5386945
nguyen,SAMN06438285,573.13262,train,NA,S,R,R,R,R,R,NA,R,NA,NA,S,R,S,R,S,NA,NA,R,R,R,NA,SRR5386944
nguyen,SAMN06438286,573.13263,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386943
nguyen,SAMN06438287,573.13264,train,NA,S,S,R,R,R,R,NA,R,NA,S,R,S,S,R,S,NA,R,R,R,S,NA,SRR5386942
nguyen,SAMN06438288,573.13265,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386941
nguyen,SAMN06438289,573.13268,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,NA,R,R,S,NA,SRR5386940
nguyen,SAMN06438290,573.13269,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,R,R,NA,SRR5386939
nguyen,SAMN06438291,573.1327,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,S,R,NA,SRR5386938
nguyen,SAMN06438293,573.13271,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,S,R,R,NA,SRR5386936
nguyen,SAMN06438295,573.13272,train,NA,S,S,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,S,S,R,NA,SRR5386934
nguyen,SAMN06438297,573.13273,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5386932
nguyen,SAMN06438299,573.13275,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,S,S,S,NA,SRR5386930
nguyen,SAMN06438300,573.13276,train,NA,S,S,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,R,R,NA,SRR5386929
nguyen,SAMN06438302,573.13277,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,R,S,S,NA,SRR5386927
nguyen,SAMN06438303,573.13278,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,R,R,R,NA,R,R,R,S,NA,SRR5386926
nguyen,SAMN06438304,573.13279,test,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,S,S,R,NA,SRR5386925
nguyen,SAMN06438305,573.1328,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386924
nguyen,SAMN06438309,573.13282,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,S,R,R,NA,SRR5386853
nguyen,SAMN06438310,573.13283,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,S,R,NA,SRR5386852
nguyen,SAMN06438311,573.13284,test,NA,S,R,S,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,S,R,R,NA,SRR5386851
nguyen,SAMN06438312,573.13285,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,S,R,NA,SRR5386850
nguyen,SAMN06438313,573.13286,test,NA,S,S,S,R,R,R,NA,R,NA,S,S,R,S,R,S,NA,NA,S,R,S,NA,SRR5386849
nguyen,SAMN06438314,573.13287,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,R,NA,SRR5386848
nguyen,SAMN06438315,573.13288,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,S,R,NA,SRR5386847
nguyen,SAMN06438316,573.13289,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,R,R,R,NA,NA,R,S,S,NA,SRR5386846
nguyen,SAMN06438317,573.13291,train,NA,R,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,R,R,NA,SRR5386845
nguyen,SAMN06438318,573.13292,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,S,S,NA,SRR5386844
nguyen,SAMN06438319,573.13293,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,S,S,S,NA,SRR5386843
nguyen,SAMN06438320,573.13294,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,R,S,R,S,NA,SRR5386842
nguyen,SAMN06438321,573.13295,test,NA,S,R,S,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,S,R,R,NA,SRR5386841
nguyen,SAMN06438322,573.13296,train,NA,S,R,R,R,R,R,NA,R,NA,S,S,R,S,R,S,NA,NA,S,R,R,NA,SRR5386840
nguyen,SAMN06438323,573.13297,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,NA,S,R,R,NA,SRR5386839
nguyen,SAMN06438324,573.13298,test,NA,S,R,S,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,S,R,R,NA,SRR5386838
nguyen,SAMN06438325,573.13299,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386837
nguyen,SAMN06438327,573.13301,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,S,R,R,NA,SRR5386835
nguyen,SAMN06438328,573.13302,test,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,R,R,R,NA,SRR5386834
nguyen,SAMN06438329,573.13303,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,R,R,S,R,NA,SRR5386833
nguyen,SAMN06438331,573.13304,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,R,R,NA,SRR5386831
nguyen,SAMN06438332,573.13305,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386830
nguyen,SAMN06438333,573.13306,test,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,R,R,R,NA,SRR5386829
nguyen,SAMN06438334,573.13307,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,R,R,S,R,NA,SRR5386828
nguyen,SAMN06438335,573.13308,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,R,R,R,NA,SRR5386827
nguyen,SAMN06438336,573.13309,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,S,S,R,NA,SRR5386826
nguyen,SAMN06438337,573.13311,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386825
nguyen,SAMN06438339,573.13312,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,S,R,R,NA,SRR5386823
nguyen,SAMN06438341,573.13313,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,R,R,R,NA,SRR5386821
nguyen,SAMN06438342,573.13314,test,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,R,R,R,NA,SRR5386820
nguyen,SAMN06438343,573.13315,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386819
nguyen,SAMN06438344,573.13316,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,S,R,NA,SRR5386818
nguyen,SAMN06438345,573.13317,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,S,R,S,NA,SRR5386817
nguyen,SAMN06438347,573.13318,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,S,R,R,NA,SRR5386815
nguyen,SAMN06438348,573.13319,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,S,R,R,NA,SRR5386814
nguyen,SAMN06438350,573.13321,train,NA,S,R,R,R,R,R,NA,R,NA,S,S,S,S,R,S,NA,R,S,R,S,NA,SRR5386812
nguyen,SAMN06438351,573.13322,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,S,R,NA,SRR5386811
nguyen,SAMN06438352,573.13323,train,NA,S,R,R,R,R,R,NA,R,NA,S,S,S,R,R,S,NA,R,R,S,S,NA,SRR5386810
nguyen,SAMN06438353,573.13325,test,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,R,S,S,NA,SRR5386809
nguyen,SAMN06438355,573.13223,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386807
nguyen,SAMN06438356,573.13324,train,NA,S,R,R,R,R,R,NA,R,NA,S,S,S,S,R,S,NA,NA,R,S,S,NA,SRR5386806
nguyen,SAMN06438359,573.13326,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,R,R,R,NA,SRR5386803
nguyen,SAMN06438360,573.13327,train,NA,R,R,R,R,R,R,NA,R,NA,NA,R,S,R,R,NA,NA,R,R,R,R,NA,SRR5386802
nguyen,SAMN06438363,573.13328,train,NA,S,R,R,R,R,R,NA,R,NA,S,S,R,S,R,S,NA,R,R,R,S,NA,SRR5386799
nguyen,SAMN06438364,573.13329,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,NA,S,S,NA,SRR5386798
nguyen,SAMN06438365,573.1333,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,S,S,S,NA,SRR5386797
nguyen,SAMN06438366,573.13331,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,R,R,NA,SRR5386796
nguyen,SAMN06438367,573.13332,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,S,R,R,NA,SRR5386795
nguyen,SAMN06438368,573.13333,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,S,R,S,NA,R,R,R,S,NA,SRR5386794
nguyen,SAMN06438369,573.13334,train,NA,S,S,R,R,R,R,NA,R,NA,S,S,S,S,R,S,NA,R,S,S,S,NA,SRR5386793
nguyen,SAMN06438370,573.13335,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,S,R,R,NA,SRR5386792
nguyen,SAMN06438371,573.13336,train,NA,S,R,R,R,R,R,NA,R,NA,S,S,S,S,R,S,NA,NA,S,S,S,NA,SRR5386791
nguyen,SAMN06438373,573.13338,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386789
