study_accession,sample_accession,Acc_no,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Borstel.ID,DNA_libID,Org.ID,Country.of.origin,NGS.lineage,method,INH_pDST_all,RMP_pDST_all,EMB_pDST_all,PZA_pDST_all,AMK_pDST_all,CAP_pDST_all,KAN_pDST_all,MFX_pDST_all,LFX_pDST_all,INH_MIC,RMP_MIC,EMB_MIC,PZA_MIC,AMK_MIC,CAP_MIC,KAN_MIC,MFX_MIC,LFX_MIC,resist.profile
PRJEB48275,SAMEA10029953,ERS7708161,ERX7478731,ERR7911334,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911334/ERR7911334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911334/ERR7911334_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911334/8894-15_lib5615_nextseq_n0048_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911334/8894-15_lib5615_nextseq_n0048_151bp_R2.fastq.gz,NA,15-08894,8894-15_lib5615,14-3601,Vietnam,2.2.1,MGIT,R,R,S,S,S,S,S,S,S,3,>20,NA,NA,0.5,1.25,1.25,0.125,<=0.188,MDR
PRJEB48275,SAMEA10030059,ERS7708267,ERX7478732,ERR7911335,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911335/ERR7911335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911335/ERR7911335_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911335/8937-15_lib5720_nextseq_n0051_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911335/8937-15_lib5720_nextseq_n0051_151bp_R2.fastq.gz,NA,15-08937,8937-15_lib5720,15-01-A-0481,Georgia,2.2.1,MGIT,R,R,R,R,S,S,S,S,S,3,>20,NA,NA,0.5,1.25,2.5,0.25,0.75,MDR
PRJEB48275,SAMEA10030058,ERS7708266,ERX7478733,ERR7911336,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911336/ERR7911336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911336/ERR7911336_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911336/8958-15_lib5740_nextseq_n0051_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911336/8958-15_lib5740_nextseq_n0051_151bp_R2.fastq.gz,NA,15-08958,8958-15_lib5740,15-01-A-0492,Georgia,2.2.1,MGIT,R,R,R,R,S,S,S,S,S,10,>20,NA,NA,0.25,1.25,1.25,0.125,0.375,MDR
PRJEB48275,SAMEA10030061,ERS7708269,ERX7478734,ERR7911337,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7911337/ERR7911337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7911337/ERR7911337_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911337/8962-15_lib5744_nextseq_n0051_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911337/8962-15_lib5744_nextseq_n0051_151bp_R2.fastq.gz,NA,15-08962,8962-15_lib5744,15-01-A-0599,Georgia,2.2.1,MGIT,R,R,R,R,S,S,S,S,S,10,>20,NA,NA,0.25,0.625,1.25,<=0.0625,<=0.188,MDR
PRJEB48275,SAMEA10030062,ERS7708270,ERX7478735,ERR7911338,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7911338/ERR7911338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7911338/ERR7911338_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911338/8967-15_lib5749_nextseq_n0051_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911338/8967-15_lib5749_nextseq_n0051_151bp_R2.fastq.gz,NA,15-08967,8967-15_lib5749,15-01-A-0699,Georgia,2.2.1,MGIT,R,R,R,R,S,S,S,S,S,10,>20,NA,NA,0.5,1.25,1.25,0.125,0.375,MDR
PRJEB48275,SAMEA10029813,ERS7708021,ERX7478736,ERR7911339,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7911339/ERR7911339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7911339/ERR7911339_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911339/F-01-01-5409_lib10185_nextseq_nl0002_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911339/F-01-01-5409_lib10185_nextseq_nl0002_151bp_R2.fastq.gz,NA,F-01-01-5409,F-01-01-5409_lib10185,5409,Peru,4.3.4.2,MGIT,R,R,NA,S,S,S,S,S,S,3,>20,NA,100,0.25,1.25,0.625,0.25,0.375,MDR
PRJEB48275,SAMEA10029822,ERS7708030,ERX7478737,ERR7911340,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911340/ERR7911340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911340/ERR7911340_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911340/F-01-01-5537_lib9098_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911340/F-01-01-5537_lib9098_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5537,F-01-01-5537_lib9098,5537,Peru,4.1.1,MGIT,R,R,NA,R,S,S,S,R,R,3,>20,NA,>400,0.5,2.5,1.25,2.5,7.5,preXDR
PRJEB48275,SAMEA10029828,ERS7708036,ERX7478738,ERR7911341,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911341/ERR7911341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911341/ERR7911341_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911341/F-01-01-5642_lib9099_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911341/F-01-01-5642_lib9099_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5642,F-01-01-5642_lib9099,5642,Peru,4.1.1,MGIT,R,R,NA,R,S,S,S,S,S,10,>20,NA,>400,0.5,2.5,0.625,0.125,<=0.188,MDR
PRJEB48275,SAMEA10029829,ERS7708037,ERX7478739,ERR7911342,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911342/ERR7911342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911342/ERR7911342_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911342/F-01-01-5643_lib9100_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911342/F-01-01-5643_lib9100_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5643,F-01-01-5643_lib9100,5643,Peru,4.3.4.2,MGIT,R,R,NA,R,S,S,S,S,S,3,>20,NA,>400,0.5,1.25,0.625,0.125,<=0.188,MDR
PRJEB48275,SAMEA10029830,ERS7708038,ERX7478740,ERR7911343,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911343/ERR7911343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911343/ERR7911343_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911343/F-01-01-5645_lib9101_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911343/F-01-01-5645_lib9101_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5645,F-01-01-5645_lib9101,5645,Peru,4.3.3,MGIT,R,R,NA,R,S,S,S,S,S,0.4,>20,NA,>400,0.5,1.25,0.625,0.125,0.375,MDR
PRJEB48275,SAMEA10029831,ERS7708039,ERX7478741,ERR7911344,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911344/ERR7911344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911344/ERR7911344_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911344/F-01-01-5705_lib9102_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911344/F-01-01-5705_lib9102_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5705,F-01-01-5705_lib9102,5705,Peru,4.1.1.3,MGIT,R,R,NA,S,S,S,S,S,S,3,>20,NA,100,0.5,1.25,0.625,<=0.0625,0.375,MDR
PRJEB48275,SAMEA10029832,ERS7708040,ERX7478742,ERR7911345,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911345/ERR7911345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911345/ERR7911345_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911345/F-01-01-5707_lib9103_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911345/F-01-01-5707_lib9103_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5707,F-01-01-5707_lib9103,5707,Peru,4.3.3,MGIT,R,R,NA,R,S,S,S,S,S,0.4,>20,NA,>400,0.25,1.25,0.625,<=0.0625,0.375,MDR
PRJEB48275,SAMEA10029833,ERS7708041,ERX7478743,ERR7911346,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911346/ERR7911346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911346/ERR7911346_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911346/F-01-01-5709_lib9104_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911346/F-01-01-5709_lib9104_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5709,F-01-01-5709_lib9104,5709,Peru,4,MGIT,R,S,NA,S,S,S,S,S,S,0.4,<=1.0,NA,<=25,0.5,1.25,1.25,<=0.0625,<=0.188,mono
PRJEB48275,SAMEA10029834,ERS7708042,ERX7478744,ERR7911347,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7911347/ERR7911347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7911347/ERR7911347_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911347/F-01-01-5796_lib9105_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911347/F-01-01-5796_lib9105_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5796,F-01-01-5796_lib9105,5796,Peru,4.3.4.2,MGIT,R,R,NA,S,S,S,S,S,S,3,>20,NA,100,0.5,1.25,0.625,0.125,0.375,MDR
PRJEB48275,SAMEA10029834,ERS7708042,ERX7478745,ERR7911348,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7911348/ERR7911348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7911348/ERR7911348_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911348/F-01-01-5796_lib9105_nextseq_n0119_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911348/F-01-01-5796_lib9105_nextseq_n0119_151bp_R2.fastq.gz,NA,F-01-01-5796,F-01-01-5796_lib9105,5796,Peru,4.3.4.2,MGIT,R,R,NA,S,S,S,S,S,S,3,>20,NA,100,0.5,1.25,0.625,0.125,0.375,MDR
PRJEB48275,SAMEA10029835,ERS7708043,ERX7478746,ERR7911349,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7911349/ERR7911349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7911349/ERR7911349_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911349/F-01-01-5828_lib9106_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911349/F-01-01-5828_lib9106_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5828,F-01-01-5828_lib9106,5828,Peru,4.3.3,MGIT,R,R,NA,NA,S,R,S,R,R,1,>20,NA,NO GROW,1,12.5,2.5,2.5,7.5,XDR
PRJEB48275,SAMEA10029835,ERS7708043,ERX7478747,ERR7911350,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911350/ERR7911350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911350/ERR7911350_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911350/F-01-01-5828_lib9106_nextseq_n0119_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911350/F-01-01-5828_lib9106_nextseq_n0119_151bp_R2.fastq.gz,NA,F-01-01-5828,F-01-01-5828_lib9106,5828,Peru,4.3.3,MGIT,R,R,NA,NA,S,R,S,R,R,1,>20,NA,NO GROW,1,12.5,2.5,2.5,7.5,XDR
PRJEB48275,SAMEA10029836,ERS7708044,ERX7478748,ERR7911351,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911351/ERR7911351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911351/ERR7911351_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911351/F-01-01-5933_lib9107_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911351/F-01-01-5933_lib9107_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5933,F-01-01-5933_lib9107,5933,Peru,4.1.2.1,MGIT,R,R,NA,R,R,R,R,S,S,3,20,NA,>400,>40,12.5,>25,<=0.0625,0.75,preXDR
PRJEB48275,SAMEA10029836,ERS7708044,ERX7478749,ERR7911352,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911352/ERR7911352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911352/ERR7911352_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911352/F-01-01-5933_lib9107_nextseq_n0119_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911352/F-01-01-5933_lib9107_nextseq_n0119_151bp_R2.fastq.gz,NA,F-01-01-5933,F-01-01-5933_lib9107,5933,Peru,4.1.2.1,MGIT,R,R,NA,R,R,R,R,S,S,3,20,NA,>400,>40,12.5,>25,<=0.0625,0.75,preXDR
PRJEB48275,SAMEA10029836,ERS7708044,ERX7478750,ERR7911353,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911353/ERR7911353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911353/ERR7911353_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911353/F-01-01-5933_lib9107_nextseq_n0128_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911353/F-01-01-5933_lib9107_nextseq_n0128_151bp_R2.fastq.gz,NA,F-01-01-5933,F-01-01-5933_lib9107,5933,Peru,4.1.2.1,MGIT,R,R,NA,R,R,R,R,S,S,3,20,NA,>400,>40,12.5,>25,<=0.0625,0.75,preXDR
PRJEB48275,SAMEA10029837,ERS7708045,ERX7478751,ERR7911354,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911354/ERR7911354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911354/ERR7911354_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911354/F-01-01-5964_lib9108_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911354/F-01-01-5964_lib9108_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5964,F-01-01-5964_lib9108,5964,Peru,4.3.3,MGIT,R,R,NA,R,S,S,S,S,S,0.4,>20,NA,>400,0.25,1.25,0.625,<=0.0625,0.375,MDR
PRJEB48275,SAMEA10029837,ERS7708045,ERX7478752,ERR7911355,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911355/ERR7911355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911355/ERR7911355_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911355/F-01-01-5964_lib9108_nextseq_n0119_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911355/F-01-01-5964_lib9108_nextseq_n0119_151bp_R2.fastq.gz,NA,F-01-01-5964,F-01-01-5964_lib9108,5964,Peru,4.3.3,MGIT,R,R,NA,R,S,S,S,S,S,0.4,>20,NA,>400,0.25,1.25,0.625,<=0.0625,0.375,MDR
PRJEB48275,SAMEA10029838,ERS7708046,ERX7478753,ERR7911356,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911356/ERR7911356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911356/ERR7911356_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911356/F-01-01-5966_lib9109_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911356/F-01-01-5966_lib9109_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5966,F-01-01-5966_lib9109,5966,Peru,4.3.3,MGIT,R,R,NA,R,S,S,S,S,S,3,4,NA,>400,0.25,1.25,0.625,<=0.0625,0.375,MDR
PRJEB48275,SAMEA10029838,ERS7708046,ERX7478754,ERR7911357,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7911357/ERR7911357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7911357/ERR7911357_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911357/F-01-01-5966_lib9109_nextseq_n0119_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911357/F-01-01-5966_lib9109_nextseq_n0119_151bp_R2.fastq.gz,NA,F-01-01-5966,F-01-01-5966_lib9109,5966,Peru,4.3.3,MGIT,R,R,NA,R,S,S,S,S,S,3,4,NA,>400,0.25,1.25,0.625,<=0.0625,0.375,MDR
PRJEB48275,SAMEA10029839,ERS7708047,ERX7478755,ERR7911358,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7911358/ERR7911358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7911358/ERR7911358_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911358/F-01-01-5967_lib9110_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911358/F-01-01-5967_lib9110_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5967,F-01-01-5967_lib9110,5967,Peru,4.3.3,MGIT,R,S,NA,NA,S,S,S,S,S,3,<=1.0,NA,50,0.5,1.25,1.25,<=0.0625,0.375,mono
PRJEB48275,SAMEA10029839,ERS7708047,ERX7478756,ERR7911359,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7911359/ERR7911359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7911359/ERR7911359_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911359/F-01-01-5967_lib9110_nextseq_n0119_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911359/F-01-01-5967_lib9110_nextseq_n0119_151bp_R2.fastq.gz,NA,F-01-01-5967,F-01-01-5967_lib9110,5967,Peru,4.3.3,MGIT,R,S,NA,NA,S,S,S,S,S,3,<=1.0,NA,50,0.5,1.25,1.25,<=0.0625,0.375,mono
PRJEB48275,SAMEA10029839,ERS7708047,ERX7478757,ERR7911360,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911360/ERR7911360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911360/ERR7911360_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911360/F-01-01-5967_lib9110_nextseq_n0128_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911360/F-01-01-5967_lib9110_nextseq_n0128_151bp_R2.fastq.gz,NA,F-01-01-5967,F-01-01-5967_lib9110,5967,Peru,4.3.3,MGIT,R,S,NA,NA,S,S,S,S,S,3,<=1.0,NA,50,0.5,1.25,1.25,<=0.0625,0.375,mono
PRJEB48275,SAMEA10029840,ERS7708048,ERX7478758,ERR7911361,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911361/ERR7911361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911361/ERR7911361_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911361/F-01-01-5968_lib9111_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911361/F-01-01-5968_lib9111_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5968,F-01-01-5968_lib9111,5968,Peru,4.3.3,MGIT,R,R,NA,R,S,S,S,S,S,3,4,NA,>400,0.5,1.25,0.625,<=0.0625,0.375,MDR
PRJEB48275,SAMEA10029840,ERS7708048,ERX7478759,ERR7911362,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911362/ERR7911362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911362/ERR7911362_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911362/F-01-01-5968_lib9111_nextseq_n0119_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911362/F-01-01-5968_lib9111_nextseq_n0119_151bp_R2.fastq.gz,NA,F-01-01-5968,F-01-01-5968_lib9111,5968,Peru,4.3.3,MGIT,R,R,NA,R,S,S,S,S,S,3,4,NA,>400,0.5,1.25,0.625,<=0.0625,0.375,MDR
PRJEB48275,SAMEA10029841,ERS7708049,ERX7478760,ERR7911363,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911363/ERR7911363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911363/ERR7911363_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911363/F-01-01-5970_lib9112_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911363/F-01-01-5970_lib9112_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-5970,F-01-01-5970_lib9112,5970,Peru,4.3.3,MGIT,R,S,NA,R,R,R,R,S,S,3,<=1.0,NA,400,>40,5,>25,<=0.0625,0.375,I
PRJEB48275,SAMEA10029841,ERS7708049,ERX7478761,ERR7911364,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911364/ERR7911364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911364/ERR7911364_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911364/F-01-01-5970_lib9112_nextseq_n0119_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911364/F-01-01-5970_lib9112_nextseq_n0119_151bp_R2.fastq.gz,NA,F-01-01-5970,F-01-01-5970_lib9112,5970,Peru,4.3.3,MGIT,R,S,NA,R,R,R,R,S,S,3,<=1.0,NA,400,>40,5,>25,<=0.0625,0.375,I
PRJEB48275,SAMEA10029841,ERS7708049,ERX7478762,ERR7911365,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911365/ERR7911365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911365/ERR7911365_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911365/F-01-01-5970_lib9112_nextseq_n0128_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911365/F-01-01-5970_lib9112_nextseq_n0128_151bp_R2.fastq.gz,NA,F-01-01-5970,F-01-01-5970_lib9112,5970,Peru,4.3.3,MGIT,R,S,NA,R,R,R,R,S,S,3,<=1.0,NA,400,>40,5,>25,<=0.0625,0.375,I
PRJEB48275,SAMEA10029842,ERS7708050,ERX7478763,ERR7911366,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911366/ERR7911366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911366/ERR7911366_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911366/F-01-01-6015_lib9113_nextseq_n0116_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911366/F-01-01-6015_lib9113_nextseq_n0116_151bp_R2.fastq.gz,NA,F-01-01-6015,F-01-01-6015_lib9113,6015,Peru,4.3.3,MGIT,R,R,NA,S,R,R,R,S,S,3,4,NA,100,>40,5,>25,<=0.0625,<=0.188,preXDR
