PATRIC ID,Run Accession,Genome Name,Publication (pubmed ID),amikacin,capreomycin,ethambutol,ethionamide,isoniazid,kanamycin,moxifloxacin,ofloxacin,pyrazinamide,rifampin,streptomycin
1773.4497,SRR2100700,Mycobacterium tuberculosis C00013117,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4498,SRR2100701,Mycobacterium tuberculosis C00013118,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4499,SRR2100702,Mycobacterium tuberculosis C00013119,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.45,SRR2100703,Mycobacterium tuberculosis C00013120,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4501,SRR2100704,Mycobacterium tuberculosis C00013121,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4502,SRR2100705,Mycobacterium tuberculosis C00013122,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4503,SRR2100706,Mycobacterium tuberculosis C00013123,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4504,SRR2100707,Mycobacterium tuberculosis C00013124,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4505,SRR2100708,Mycobacterium tuberculosis C00013125,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4506,SRR2100709,Mycobacterium tuberculosis C00013126,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4507,SRR2100710,Mycobacterium tuberculosis C00013127,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4508,SRR2100711,Mycobacterium tuberculosis C00013128,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4509,SRR2100712,Mycobacterium tuberculosis C00013130,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.451,SRR2100714,Mycobacterium tuberculosis C00013132,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4511,SRR2100715,Mycobacterium tuberculosis C00013133,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4512,SRR2100716,Mycobacterium tuberculosis C00013134,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4513,SRR2100717,Mycobacterium tuberculosis C00013135,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4514,SRR2100718,Mycobacterium tuberculosis C00013136,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4515,SRR2100719,Mycobacterium tuberculosis C00013137,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4516,SRR2100720,Mycobacterium tuberculosis C00013138,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4517,SRR2100721,Mycobacterium tuberculosis C00013139,"2,668,688,026,116,180",,,,,,,,,R,,
1773.4518,SRR2100722,Mycobacterium tuberculosis C00013140,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4519,SRR2100723,Mycobacterium tuberculosis C00013141,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.452,SRR2100724,Mycobacterium tuberculosis C00013142,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4521,SRR2100725,Mycobacterium tuberculosis C00013143,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4522,SRR2100726,Mycobacterium tuberculosis C00013144,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4523,SRR2100727,Mycobacterium tuberculosis C00013145,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4524,SRR2100728,Mycobacterium tuberculosis C00013146,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4525,SRR2100729,Mycobacterium tuberculosis C00013147,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4526,SRR2100730,Mycobacterium tuberculosis C00013148,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4527,SRR2100731,Mycobacterium tuberculosis C00013149,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4528,SRR2100732,Mycobacterium tuberculosis C00013150,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4529,SRR2100733,Mycobacterium tuberculosis C00013151,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.453,SRR2100734,Mycobacterium tuberculosis C00013152,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4531,SRR2100735,Mycobacterium tuberculosis C00013153,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4532,SRR2100736,Mycobacterium tuberculosis C00013154,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4533,SRR2100737,Mycobacterium tuberculosis C00013155,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4534,SRR2100738,Mycobacterium tuberculosis C00014537,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4535,SRR2100740,Mycobacterium tuberculosis C00014539,"2,668,688,026,116,180",S,S,R,,R,S,R,,S,R,R
1773.4536,SRR2100741,Mycobacterium tuberculosis C00014540,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4537,SRR2100742,Mycobacterium tuberculosis C00014541,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4538,SRR2100744,Mycobacterium tuberculosis C00014543,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4539,SRR2100745,Mycobacterium tuberculosis C00014544,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.454,SRR2100746,Mycobacterium tuberculosis C00014545,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4541,SRR2100747,Mycobacterium tuberculosis C00014546,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4542,SRR2100748,Mycobacterium tuberculosis C00014547,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4543,SRR2100749,Mycobacterium tuberculosis C00014548,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4544,SRR2100751,Mycobacterium tuberculosis C00014550,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4545,SRR2100753,Mycobacterium tuberculosis C00014552,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4546,SRR2100752,Mycobacterium tuberculosis C00014551,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4547,SRR2100754,Mycobacterium tuberculosis C00014553,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4548,SRR2100755,Mycobacterium tuberculosis C00014554,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4549,SRR2100756,Mycobacterium tuberculosis C00014555,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.455,SRR2100757,Mycobacterium tuberculosis C00014557,"2,668,688,026,116,180",,,S,,,,,,S,,
1773.4551,SRR2100758,Mycobacterium tuberculosis C00014558,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4552,SRR2100759,Mycobacterium tuberculosis C00014559,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4553,SRR2100760,Mycobacterium tuberculosis C00014561,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4554,SRR2100761,Mycobacterium tuberculosis C00014562,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4555,SRR2100762,Mycobacterium tuberculosis C00014563,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4556,SRR2100764,Mycobacterium tuberculosis C00014565,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4557,SRR2100765,Mycobacterium tuberculosis C00014566,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4558,SRR2100766,Mycobacterium tuberculosis C00014567,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4559,SRR2100767,Mycobacterium tuberculosis C00014569,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.456,SRR2100769,Mycobacterium tuberculosis C00014571,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4561,SRR2100770,Mycobacterium tuberculosis C00014572,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4562,SRR2100771,Mycobacterium tuberculosis C00014573,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4563,SRR2100772,Mycobacterium tuberculosis C00014574,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4564,SRR2100773,Mycobacterium tuberculosis C00014577,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4565,SRR2100774,Mycobacterium tuberculosis C00014579,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4566,SRR2100775,Mycobacterium tuberculosis C00014581,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4567,SRR2100776,Mycobacterium tuberculosis C00014582,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4568,SRR2100777,Mycobacterium tuberculosis C00014583,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4569,SRR2100778,Mycobacterium tuberculosis C00014584,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.457,SRR2100779,Mycobacterium tuberculosis C00014585,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4571,SRR2100780,Mycobacterium tuberculosis C00014586,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4572,SRR2100781,Mycobacterium tuberculosis C00014587,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4574,SRR2100783,Mycobacterium tuberculosis C00014589,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4575,SRR2100784,Mycobacterium tuberculosis C00014590,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4576,SRR2100785,Mycobacterium tuberculosis C00014592,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4577,SRR2100786,Mycobacterium tuberculosis C00014593,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4578,SRR2100787,Mycobacterium tuberculosis C00014594,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4579,SRR2100788,Mycobacterium tuberculosis C00014596,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.458,SRR2100789,Mycobacterium tuberculosis C00014597,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4581,SRR2100790,Mycobacterium tuberculosis C00014598,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4582,SRR2100791,Mycobacterium tuberculosis C00014599,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4583,SRR2100792,Mycobacterium tuberculosis C00014600,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4584,SRR2100793,Mycobacterium tuberculosis C00014601,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4585,SRR2100794,Mycobacterium tuberculosis C00014602,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4586,SRR2100795,Mycobacterium tuberculosis C00014603,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4587,SRR2100796,Mycobacterium tuberculosis C00014604,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4588,SRR2100797,Mycobacterium tuberculosis C00014605,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4589,SRR2100798,Mycobacterium tuberculosis C00014606,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.459,SRR2100799,Mycobacterium tuberculosis C00014607,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4591,SRR2100800,Mycobacterium tuberculosis C00014608,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4592,SRR2100801,Mycobacterium tuberculosis C00014609,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4593,SRR2100802,Mycobacterium tuberculosis C00014610,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4594,SRR2100804,Mycobacterium tuberculosis C00014612,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4595,SRR2100805,Mycobacterium tuberculosis C00014614,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4596,SRR2100806,Mycobacterium tuberculosis C00014616,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4597,SRR2100807,Mycobacterium tuberculosis C00014617,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4598,SRR2100808,Mycobacterium tuberculosis C00014618,"2,668,688,026,116,180",S,S,S,,S,S,S,,S,S,
1773.4599,SRR2100809,Mycobacterium tuberculosis C00014619,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.46,SRR2100810,Mycobacterium tuberculosis C00014620,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4601,SRR2100811,Mycobacterium tuberculosis C00014621,"2,668,688,026,116,180",,,S,,S,,S,,S,S,S
1773.4602,SRR2100812,Mycobacterium tuberculosis C00014622,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4603,SRR2100813,Mycobacterium tuberculosis C00014623,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4604,SRR2100814,Mycobacterium tuberculosis C00014624,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4605,SRR2100815,Mycobacterium tuberculosis C00014627,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4606,SRR2100816,Mycobacterium tuberculosis C00014628,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4607,SRR2100817,Mycobacterium tuberculosis C00014629,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4608,SRR2100818,Mycobacterium tuberculosis C00014630,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4609,SRR2100819,Mycobacterium tuberculosis C00014631,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.461,SRR2100820,Mycobacterium tuberculosis C00014729,"2,668,688,026,116,180",,,S,,S,,,,R,S,
1773.4611,SRR2100821,Mycobacterium tuberculosis C00014730,"2,668,688,026,116,180",,,S,,S,,,,R,S,
1773.4612,SRR2100822,Mycobacterium tuberculosis C00014731,"2,668,688,026,116,180",S,S,S,,R,S,S,,S,S,S
1773.4613,SRR2100823,Mycobacterium tuberculosis C00014732,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4614,SRR2100824,Mycobacterium tuberculosis C00014733,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4615,SRR2100825,Mycobacterium tuberculosis C00014734,"2,668,688,026,116,180",,,S,,S,,S,,R,S,
1773.4616,SRR2100826,Mycobacterium tuberculosis C00014735,"2,668,688,026,116,180",S,S,R,,S,S,R,,S,S,S
1773.4617,SRR2100827,Mycobacterium tuberculosis C00014736,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4618,SRR2100828,Mycobacterium tuberculosis C00014737,"2,668,688,026,116,180",S,S,S,,R,S,S,,S,R,
1773.4619,SRR2100830,Mycobacterium tuberculosis C00014739,"2,668,688,026,116,180",S,S,R,,R,R,R,,R,R,R
1773.462,SRR2100831,Mycobacterium tuberculosis C00014740,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4621,SRR2100832,Mycobacterium tuberculosis C00014741,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4622,SRR2100833,Mycobacterium tuberculosis C00014742,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4623,SRR2100834,Mycobacterium tuberculosis C00014743,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4624,SRR2100835,Mycobacterium tuberculosis C00014744,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4625,SRR2100836,Mycobacterium tuberculosis C00014745,"2,668,688,026,116,180",S,S,S,,R,S,S,,S,R,S
1773.4626,SRR2100837,Mycobacterium tuberculosis C00014748,"2,668,688,026,116,180",S,S,S,,R,,S,,S,S,
1773.4627,SRR2100838,Mycobacterium tuberculosis C00014749,"2,668,688,026,116,180",S,S,S,,R,S,S,,S,R,
1773.4628,SRR2100839,Mycobacterium tuberculosis C00014750,"2,668,688,026,116,180",S,S,S,,S,S,S,,S,R,
1773.4629,SRR2100840,Mycobacterium tuberculosis C00014751,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.463,SRR2100841,Mycobacterium tuberculosis C00014752,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4631,SRR2100842,Mycobacterium tuberculosis C00014753,"2,668,688,026,116,180",S,S,S,,R,S,S,,S,R,
1773.4632,SRR2100843,Mycobacterium tuberculosis C00014754,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4633,SRR2100844,Mycobacterium tuberculosis C00014759,"2,668,688,026,116,180",,,S,,S,,,,R,S,
1773.4634,SRR2100845,Mycobacterium tuberculosis C00014760,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4635,SRR2100846,Mycobacterium tuberculosis C00014762,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4636,SRR2100847,Mycobacterium tuberculosis C00014763,"2,668,688,026,116,180",,,S,,S,,,,R,S,
1773.4637,SRR2100848,Mycobacterium tuberculosis C00014765,"2,668,688,026,116,180",,,S,,R,,,,S,R,
1773.4638,SRR2100849,Mycobacterium tuberculosis C00014766,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4639,SRR2100850,Mycobacterium tuberculosis C00014767,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.464,SRR2100851,Mycobacterium tuberculosis C00014768,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4641,SRR2100852,Mycobacterium tuberculosis C00014769,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4642,SRR2100853,Mycobacterium tuberculosis C00014770,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4643,SRR2100854,Mycobacterium tuberculosis C00014771,"2,668,688,026,116,180",,,S,,R,,,,S,R,
1773.4644,SRR2100855,Mycobacterium tuberculosis C00014772,"2,668,688,026,116,180",S,S,S,,R,S,S,,S,R,
1773.4645,SRR2100856,Mycobacterium tuberculosis C00014773,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4646,SRR2100857,Mycobacterium tuberculosis C00014774,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4647,SRR2100858,Mycobacterium tuberculosis C00014775,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4648,SRR2100859,Mycobacterium tuberculosis C00014776,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4649,SRR2100860,Mycobacterium tuberculosis C00014777,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.465,SRR2100861,Mycobacterium tuberculosis C00014778,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4651,SRR2100862,Mycobacterium tuberculosis C00014779,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4652,SRR2100863,Mycobacterium tuberculosis C00014780,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4653,SRR2100864,Mycobacterium tuberculosis C00014781,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4654,SRR2100865,Mycobacterium tuberculosis C00014782,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4655,SRR2100866,Mycobacterium tuberculosis C00014784,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4656,SRR2100867,Mycobacterium tuberculosis C00014785,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4657,SRR2100868,Mycobacterium tuberculosis C00014786,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4658,SRR2100869,Mycobacterium tuberculosis C00014787,"2,668,688,026,116,180",S,S,R,,R,S,S,,S,R,
1773.4659,SRR2100870,Mycobacterium tuberculosis C00014788,"2,668,688,026,116,180",,,R,,R,,,,S,R,
1773.466,SRR2100871,Mycobacterium tuberculosis C00014789,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4661,SRR2100872,Mycobacterium tuberculosis C00014791,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4662,SRR2100873,Mycobacterium tuberculosis C00014792,"2,668,688,026,116,180",,,R,,R,,,,S,R,
1773.4663,SRR2100874,Mycobacterium tuberculosis C00014793,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4664,SRR2100875,Mycobacterium tuberculosis C00014794,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4665,SRR2100876,Mycobacterium tuberculosis C00014795,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4666,SRR2100879,Mycobacterium tuberculosis C00014798,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4667,SRR2100880,Mycobacterium tuberculosis C00014799,"2,668,688,026,116,180",S,S,S,,R,S,S,,S,R,S
1773.4668,SRR2100881,Mycobacterium tuberculosis C00014800,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4669,SRR2100882,Mycobacterium tuberculosis C00014801,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.467,SRR2100883,Mycobacterium tuberculosis C00014802,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4671,SRR2100884,Mycobacterium tuberculosis C00014803,"2,668,688,026,116,180",S,S,,,R,S,S,,R,R,
1773.4672,SRR2100885,Mycobacterium tuberculosis C00014804,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4673,SRR2100886,Mycobacterium tuberculosis C00014805,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4674,SRR2100887,Mycobacterium tuberculosis C00014806,"2,668,688,026,116,180",,,S,,R,,,,S,S,S
1773.4675,SRR2100888,Mycobacterium tuberculosis C00014807,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4676,SRR2100889,Mycobacterium tuberculosis C00014808,"2,668,688,026,116,180",R,R,R,,R,R,S,,S,R,
1773.4677,SRR2100890,Mycobacterium tuberculosis C00014809,"2,668,688,026,116,180",S,S,S,,R,S,S,,R,R,
1773.4678,SRR2100891,Mycobacterium tuberculosis C00014810,"2,668,688,026,116,180",S,S,S,,R,S,S,,,R,
1773.4679,SRR2100892,Mycobacterium tuberculosis C00014811,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.468,SRR2100893,Mycobacterium tuberculosis C00014813,"2,668,688,026,116,180",S,,S,,S,S,R,,S,S,
1773.4681,SRR2100894,Mycobacterium tuberculosis C00014814,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4682,SRR2100895,Mycobacterium tuberculosis C00014816,"2,668,688,026,116,180",,,S,,S,,,,S,R,
1773.4683,SRR2100896,Mycobacterium tuberculosis C00014818,"2,668,688,026,116,180",,,S,,S,,,,R,S,
1773.4684,SRR2100897,Mycobacterium tuberculosis C00014819,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4685,SRR2100898,Mycobacterium tuberculosis C00014820,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4686,SRR2100899,Mycobacterium tuberculosis C00014821,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4687,SRR2100900,Mycobacterium tuberculosis C00014822,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4688,SRR2100901,Mycobacterium tuberculosis C00014823,"2,668,688,026,116,180",,,,,S,,,,S,S,
1773.4689,SRR2100902,Mycobacterium tuberculosis C00014824,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.469,SRR2100903,Mycobacterium tuberculosis C00014837,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4691,SRR2100904,Mycobacterium tuberculosis C00014838,"2,668,688,026,116,180",S,S,S,,R,S,S,,S,R,
1773.4692,SRR2100905,Mycobacterium tuberculosis C00014839,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4693,SRR2100906,Mycobacterium tuberculosis C00014840,"2,668,688,026,116,180",,,S,,R,,,,S,R,
1773.4694,SRR2100908,Mycobacterium tuberculosis C00014843,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4695,SRR2100909,Mycobacterium tuberculosis C00014844,"2,668,688,026,116,180",S,S,R,,R,S,S,,R,R,R
1773.4696,SRR2100910,Mycobacterium tuberculosis C00014845,"2,668,688,026,116,180",,,S,,,,,,S,S,
1773.4697,SRR2100911,Mycobacterium tuberculosis C00014846,"2,668,688,026,116,180",R,R,R,,R,R,S,,S,R,R
1773.4698,SRR2100912,Mycobacterium tuberculosis C00014847,"2,668,688,026,116,180",S,S,S,,R,S,S,,S,R,
1773.4699,SRR2100913,Mycobacterium tuberculosis C00014848,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.47,SRR2100914,Mycobacterium tuberculosis C00014849,"2,668,688,026,116,180",,,S,,R,,,,S,R,
1773.4701,SRR2100915,Mycobacterium tuberculosis C00014850,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4702,SRR2100916,Mycobacterium tuberculosis C00014851,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4703,SRR2100917,Mycobacterium tuberculosis C00014852,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4704,SRR2100918,Mycobacterium tuberculosis C00014853,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4705,SRR2100919,Mycobacterium tuberculosis C00014854,"2,668,688,026,116,180",,,S,,R,,,,S,S,
1773.4706,SRR2100920,Mycobacterium tuberculosis C00014855,"2,668,688,026,116,180",,,R,,R,,,,S,R,
1773.4707,SRR2100921,Mycobacterium tuberculosis C00014856,"2,668,688,026,116,180",S,S,S,,R,S,S,,R,R,R
1773.4708,SRR2100924,Mycobacterium tuberculosis C00014859,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4709,SRR2100925,Mycobacterium tuberculosis C00014860,"2,668,688,026,116,180",S,S,S,,R,S,S,,S,R,R
1773.471,SRR2100926,Mycobacterium tuberculosis C00014861,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4711,SRR2100927,Mycobacterium tuberculosis C00014862,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4712,SRR2100928,Mycobacterium tuberculosis C00014863,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4713,SRR2100929,Mycobacterium tuberculosis C00014864,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4714,SRR2100930,Mycobacterium tuberculosis C00014865,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4715,SRR2100931,Mycobacterium tuberculosis C00014866,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4716,SRR2100932,Mycobacterium tuberculosis C00014867,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4717,SRR2100933,Mycobacterium tuberculosis C00014868,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4718,SRR2100934,Mycobacterium tuberculosis C00014869,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4719,SRR2100935,Mycobacterium tuberculosis C00014870,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.472,SRR2100936,Mycobacterium tuberculosis C00014871,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.4721,SRR2100937,Mycobacterium tuberculosis C00014872,"2,668,688,026,116,180",,,S,,S,,,,S,S,
